"feature_id_full","feature_id","feature_mz","feature_rt","WT_vs_xthA1_p_value","WT_vs_xthA2_p_value","WT_vs_xthB1_p_value","xthA1_vs_xthA2_p_value","xthA1_vs_xthB1_p_value","xthA2_vs_xthB1_p_value","WT_vs_xthA1_p_value_minus_log10","WT_vs_xthA2_p_value_minus_log10","WT_vs_xthB1_p_value_minus_log10","xthA1_vs_xthA2_p_value_minus_log10","xthA1_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_fold_change","xthA1_vs_xthB1_fold_change","WT_vs_xthB1_fold_change","xthA1_vs_xthA2_fold_change","WT_vs_xthA2_fold_change","WT_vs_xthA1_fold_change","xthA2_vs_xthB1_fold_change_log2","xthA1_vs_xthB1_fold_change_log2","WT_vs_xthB1_fold_change_log2","xthA1_vs_xthA2_fold_change_log2","WT_vs_xthA2_fold_change_log2","WT_vs_xthA1_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"924_175.12_8.7",924,175.118925558539,8.717519,0.681347286958596,0.740257857408021,0.00762124671443576,0.999573468448802,0.00114732747258706,0.00135871263388354,0.166631469048962,0.130616974130037,2.11797397919689,0.000185279815696099,2.94031260717345,2.86687238632521,1.53967325152391,1.55691432906478,1.3885802136925,1.01119788079959,0.901866816428838,0.891879654371609,0.622624215580906,0.638689560708627,0.473610519291311,0.0160653451277209,-0.149013696289595,-0.165079041417316,"Amino acids and Peptides","Small peptides","Aminoacids","2-Iminiumyl-1,3-diazepane-4-carboxylate","C(CC(C(=O)O)N)CN=C(N)N","N=C(N)NCCC[C@H](N)C(=O)O","C1CC(NC(=NC1)N)C(=O)O","1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)",NA,"ODKSFYDXXFIFQN-UHFFFAOYSA-N","ODKSFYDXXFIFQN","ODKSFYDXXFIFQN","InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1","ODKSFYDXXFIFQN-BYPYZUCNSA-N","InChI=1S/C6H11N3O2/c7-6-8-3-1-2-4(9-6)5(10)11/h4H,1-3H2,(H,10,11)(H3,7,8,9)","IKIABDZHSNNOSK"
"810_272.16_5.7",810,272.160455542295,5.6527386,0.685647597907933,0.0472169656267232,1,0.284960142957214,0.685647597907933,0.0472169656267232,0.163899041155983,1.32590192606529,0,0.545215880006345,0.163899041155983,1.32590192606529,0.69147083540503,0.857460241058192,1,1.24005264886687,1.44619259236617,1.16623483179337,-0.532259691673335,-0.221858317313864,0,0.310401374359471,0.532259691673335,0.221858317313864,"Amino acids and Peptides","Linear polyketides","Phenylethylamines","Piperazine, 1,4-bis(1,3-dioxobutyl)-","CO[C@@H]1CCN(C(=O)c2cc(-n3ccnn3)ccc2)C1",NA,"CC(=O)CC(=O)N1CCN(CC1)C(=O)CC(=O)C","InChI=1S/C14H16N4O2/c1-20-13-5-7-17(10-13)14(19)11-3-2-4-12(9-11)18-8-6-15-16-18/h2-4,6,8-9,13H,5,7,10H2,1H3/t13-/m1/s1","ADWLJKACUPPPOM-CYBMUJFWSA-N","ADWLJKACUPPPOM-CYBMUJFWSA-N","ADWLJKACUPPPOM",NA,NA,NA,"InChI=1S/C12H18N2O4/c1-9(15)7-11(17)13-3-5-14(6-4-13)12(18)8-10(2)16/h3-8H2,1-2H3","BMBXDBNMQGCKMJ"
"681_236.17_4.2",681,236.167996584795,4.2312055,0.68720049595151,0.58245847271898,0.0022283663328454,0.997807354023134,0.0151437251764366,0.0207652318178719,0.162916535747061,0.234735032897479,2.65201341167818,0.000953299555088044,1.81976728041246,1.6826632161717,0.674208965926575,0.663006931643017,0.601129850126651,0.983384922405827,0.891607617974214,0.906672044343448,-0.568732281846168,-0.592904141299529,-0.734251433569392,-0.0241718594533605,-0.165519151723223,-0.141347292269863,"Fatty acids","Fatty Acids and Conjugates","Thia fatty acids","Octyl 3-mercaptopropionate",NA,NA,"CCCCCCCCOC(=O)CCS",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H22O2S/c1-2-3-4-5-6-7-9-13-11(12)8-10-14/h14H,2-10H2,1H3","LWNSNYBMYBWJDN"
"218_730.54_1.1",218,730.53885889402,1.13701,0.697063754018198,0.356964403186011,0.00142803713553363,0.924004453746619,0.00917940799431838,0.0271204585140651,0.156727499158691,0.447375089968145,2.84526049875898,0.0343259354542235,2.03718532676077,1.56670297231069,0.67379296350479,0.635161572542185,0.576507700038836,0.942665784513895,0.855615495062584,0.907655193514634,-0.569622732574548,-0.654804463231162,-0.79458821774118,-0.0851817306566138,-0.224965485166632,-0.139783754510018,"Fatty acids","Glycerophospholipids","Glycerophosphates","[(2R)-1-[(6E,9E,12E)-octadeca-6,9,12-trienoyl]oxy-3-phosphonooxypropan-2-yl] nonadecanoate",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","CCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)(O)O",NA,NA,NA,NA,"IWXJKHSPEQSQMD","InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h14,16,19-20,38H,6-13,15,17-18,21-37H2,1-5H3/b16-14-,20-19-/t38-/m1/s1","IWXJKHSPEQSQMD-GMGFYYQASA-N","InChI=1S/C40H73O8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-40(42)48-38(37-47-49(43,44)45)36-46-39(41)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h12,14,18,20,24,26,38H,3-11,13,15-17,19,21-23,25,27-37H2,1-2H3,(H2,43,44,45)","IMXAZWROVTYEBX"
"677_120.09_4.2",677,120.090690163066,4.229527,0.699462219942921,0.402117542288653,2.5689905142956e-05,0.95007638802635,0.000113734503328855,0.000246578496464367,0.155235738089125,0.395646980483307,4.59023749931352,0.0222414751694388,3.9441077645807,3.60804479989789,0.635457374692418,0.61612798099534,0.579724271693278,0.969581919312158,0.912294505943665,0.940915344822918,-0.654132739731582,-0.69869803882159,-0.786561205758492,-0.044565299090008,-0.13242846602691,-0.0878631669369021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257_798.56_1.4",257,798.564093866013,1.383916,0.701072039377173,0.151745743784719,0.00553265639922818,0.631478697876625,0.0371338948495852,0.267346685704325,0.154237353365006,0.818883481318491,2.25706630042615,0.199641295228484,1.43022949669436,0.572925195477032,0.723483461840917,0.616394903765119,0.543878100451246,0.85198202346836,0.751749181753703,0.882353337331442,-0.466968056420335,-0.698073160911341,-0.878644758818386,-0.231105104491006,-0.411676702398051,-0.180571597907045,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","[O-[1-O-Palmitoyl-2-O-[1-oxo-11,15-dihydroxy-8,11,14-icosatrienyl]-L-glycero-3-phospho]choline]anion",NA,NA,"CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC=CCC(=CCC=C(CCCCC)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C44H82NO10P/c1-6-8-10-11-12-13-14-15-16-17-20-23-27-34-43(48)52-38-42(39-54-56(50,51)53-37-36-45(3,4)5)55-44(49)35-28-24-21-18-19-22-26-31-41(47)33-29-32-40(46)30-25-9-7-2/h22,26,32-33,42H,6-21,23-25,27-31,34-39H2,1-5H3,(H2-,46,47,50,51)/p+1","UNJPJQQBDCHFRE"
"250_186.08_1.4",250,186.076119627151,1.3670741,0.702734347768055,0.864855641219724,1.69690754781016e-07,0.98861922202852,6.56179145464009e-08,8.58093021083306e-08,0.153208818795821,0.063056377452817,6.77034181859549,0.00497094967155976,7.18297757637884,7.06646563015431,1.77548501484239,1.80891800586416,1.69841142635882,1.01883034254994,0.956590121662947,0.938910122433909,0.828213184012052,0.855127015358777,0.764185982370858,0.026913831346725,-0.0640272016411938,-0.0909410329879188,"Polyketides","Cyclic polyketides","2-pyrone derivatives","2,5-Dihydroxy-1,4-Benzoquinone; Di-Me Ether","CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O","C=C(NC(C)=O)C(=O)CCC(=O)O","COC1=CC(=O)C(=CC1=O)OC","InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8?/m1/s1",NA,"OVRNDRQMDRJTHS-RTRLPJTCSA-N","OVRNDRQMDRJTHS","JRLAQUJSYKXZFV","InChI=1S/C8H11NO4/c1-5(9-6(2)10)7(11)3-4-8(12)13/h1,3-4H2,2H3,(H,9,10)(H,12,13)","JRLAQUJSYKXZFV-UHFFFAOYSA-N","InChI=1S/C8H8O4/c1-11-7-3-6(10)8(12-2)4-5(7)9/h3-4H,1-2H3","RMMPZDDLWLALLJ"
"164_1558.18_0.9",164,1558.17895719258,0.93908256,0.711511364885688,0.06521442332697,0.1304748508328,0.346169655862312,0.0208314942170902,0.00107641752407428,0.147818158590627,1.18565634171335,0.884473190985466,0.460711003673574,1.68127957753363,2.96801924053778,0.629997569856827,0.718843564617734,0.787284379766578,1.14102593249859,1.24966256607227,1.09520960959738,-0.666581831294278,-0.476250250656317,-0.345043240385354,0.190331580637962,0.321538590908924,0.131207010270963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249_276.11_1.4",249,276.107889800645,1.3644568,0.714226261970191,0.723339536328247,3.06103131064717e-07,0.999998392177218,1.15848130977092e-07,1.17506355201691e-07,0.146164184920264,0.140657796564804,6.51413222807279,6.9826912340969e-07,6.9361109684591,6.92993864441873,1.74611115333082,1.74774997043112,1.64563183388868,1.00093855256418,0.942455370466842,0.94157165597477,0.804145400465041,0.805498810571033,0.718641607427793,0.0013534101059922,-0.0855037930372479,-0.0868572031432399,"Carbohydrates","Phloroglucinols","Acyl phloroglucinols","Scleropentaside A",NA,NA,"C1=COC(=C1)C(=O)C2C(C(C(C(O2)CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H14O7/c12-4-6-7(13)9(15)10(16)11(18-6)8(14)5-2-1-3-17-5/h1-3,6-7,9-13,15-16H,4H2","JDGRHJLOLKKFQC"
"161_786.6_0.9",161,786.601906298029,0.9349726,0.720607601068254,0.999759055029538,5.89261351935377e-08,0.671466461247466,1.4700862527306e-07,5.48546932321869e-08,0.142301161191262,0.000104653679509262,7.22969204217588,0.172975674817927,6.83265718362868,7.26078620933549,0.539048914064339,0.560529860822384,0.54060635744631,1.03984971715476,1.00288924314906,0.964455946473854,-0.891511903771862,-0.835136863849776,-0.887349617046693,0.0563750399220863,0.00416228672516854,-0.0522127531969178,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","2,3-bis[[(E)-octadec-4-enoyl]oxy]propyl 2-(trimethylazaniumyl)ethyl phosphate","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC","CCCCCCCCCCCCCC=CCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCC=CCCCCCCCCCCCCC","InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h15,17,21,23,42H,6-14,16,18-20,22,24-41H2,1-5H3/b17-15-,23-21-/t42-/m1/s1",NA,"FORFDCPQKJHEBF-VPUSDGANSA-N","FORFDCPQKJHEBF","SNKAWJBJQDLSFF","InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,42H,6-19,24-41H2,1-5H3/b22-20-,23-21-/t42-/m1/s1","SNKAWJBJQDLSFF-NVKMUCNASA-N","InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h30-33,42H,6-29,34-41H2,1-5H3/p+1","CTNCUXPCGXYRIB"
"314_730.5_1.8",314,730.502613342326,1.7849559,0.721619581829531,0.311226561288371,0.000375111371035186,0.868685040526959,8.02023743258218e-05,2.85798362618106e-05,0.141691690314889,0.506923345716028,3.42583977055207,0.0611376573318776,4.09581277459191,4.54394026367646,1.56535624769135,1.482160671156,1.38088254108528,0.946851985509335,0.882152253279,0.931668588944732,0.646491026671898,0.567701849071276,0.465590608082097,-0.078789177600622,-0.180900418589801,-0.102111240989179,"Fatty acids","Glycerophospholipids","Glycerophosphoserines","bis[(Z)-non-2-enyl] 9-[(E)-3-(dimethylamino)prop-2-enoxy]carbonyloxyheptadecanedioate",NA,NA,"CCCCCCC=CCOC(=O)CCCCCCCC(CCCCCCCC(=O)OCC=CCCCCCC)OC(=O)OCC=CN(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H73NO7/c1-5-7-9-11-13-21-27-35-46-39(43)32-25-19-15-17-23-30-38(49-41(45)48-37-29-34-42(3)4)31-24-18-16-20-26-33-40(44)47-36-28-22-14-12-10-8-6-2/h21-22,27-29,34,38H,5-20,23-26,30-33,35-37H2,1-4H3","BGTRXWYJFANOCB"
"1056_174.2_10.4",1056,174.196424357058,10.397798,0.722183368838444,0.744248754964254,0.0387380908106367,0.999976349111955,0.00615128480574678,0.00658649482897589,0.141352517162111,0.128281883201367,1.41186178709748,1.02715716362419e-05,2.21103416458725,2.18134564480222,1.48280842096717,1.48970370564574,1.32559657357644,1.0046501520905,0.893976966162502,0.889839079108576,0.568332213453598,0.575025414645326,0.406641778575239,0.00669320119172707,-0.161690434878359,-0.168383636070086,"Alkaloids","Pseudoalkaloids (transamidation)","Acetate-derived alkaloids","1-(1-Isobutylpyrrolidin-3-YL)methanamine",NA,NA,"CC(C)CN1CCC(C1)CN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H20N2/c1-8(2)6-11-4-3-9(5-10)7-11/h8-9H,3-7,10H2,1-2H3","SMPLBVCPNOWSNS"
"454_137.06_2.5",454,137.064787589132,2.542448,0.731121013383471,0.185338595888191,0.955994390094482,0.0326827266728232,0.949605419127147,0.0816315835748851,0.136010733719277,0.732034131486054,0.0195446562156979,1.48568171806488,0.0224568156517156,1.08814177852002,1.39424247674098,0.946891322006906,1.05641024967818,0.679143935006379,0.757694782149751,1.1156615602297,0.479481486293044,-0.0787292427934543,0.0791702042398996,-0.558210729086498,-0.400311282053145,0.157899447033354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848_225.1_6.1",848,225.098235353285,6.070062,0.736518824071501,0.135089371483119,0.00085347905912958,0.552610067171318,0.00469425841821247,0.0490292912006742,0.132816148908373,0.869378818911439,3.06880713022123,0.257581207589744,2.32843300623412,1.30954438515197,1.28123654443449,1.46788799153013,1.65156152408748,1.14568070814591,1.28903716590166,1.12512775744278,0.357536853492566,0.553741886281156,0.723830714002863,0.196205032788589,0.366293860510296,0.170088827721707,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","5-methyl-N-(5-methyl-3-isoxazolyl)-3-isoxazolecarboxamide",NA,NA,"CC1=CC(=NO1)C(=O)NC2=NOC(=C2)C",NA,NA,NA,NA,"UXNDEPVXXDIZQU","nan","nan","InChI=1S/C9H9N3O3/c1-5-3-7(11-14-5)9(13)10-8-4-6(2)15-12-8/h3-4H,1-2H3,(H,10,12,13)","MZWWZEXPJCUDHO"
"158_800.62_0.9",158,800.615825634026,0.93145597,0.742701717242435,0.0582024581174302,0.425814484005925,0.293225112233205,0.0943093827124055,0.00375484492562372,0.129185571926531,1.23505867300832,0.370779570194865,0.532798838815056,1.02544509774501,2.42540799456836,0.648787162554005,0.760382983904841,0.839215102563136,1.17200682718741,1.29351372992569,1.10367422776015,-0.624182821421733,-0.395201847633647,-0.252887453915835,0.228980973788086,0.371295367505899,0.142314393717813,"Fatty acids","Glycerophospholipids","Glycerophosphocholines",NA,NA,NA,"CCCCCCCCCCCCCCCCCC=CCCC(=O)OC(COC(=O)CCC=CCCCCCCCCCCCCC)COP(=O)(O)OCCN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C45H86NO8P/c1-3-5-7-9-11-13-15-17-19-20-21-22-24-26-28-30-32-34-36-38-45(48)54-43(42-53-55(49,50)52-40-39-46)41-51-44(47)37-35-33-31-29-27-25-23-18-16-14-12-10-8-6-4-2/h31-34,43H,3-30,35-42,46H2,1-2H3,(H,49,50)","URZHPEMDTOWQOA"
"213_1545.17_1.1",213,1545.16751991924,1.0807861,0.760064835395733,0.918050508602617,4.12129516180748e-07,0.9847092293741,1.64691611237444e-07,2.26316413276528e-07,0.119149359753937,0.0371334244589144,6.38496628075475,0.00669199155401094,6.78332852157142,6.64528394831244,0.533627205798457,0.526564683853218,0.547022735506047,0.986765063946335,1.02510278629356,1.03885192509137,-0.906095873885908,-0.925317330317635,-0.870327298944143,-0.0192214564317274,0.0357685749417649,0.0549900313734924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899_186.16_7.9",899,186.1601110088,7.902216,0.770023502443285,0.999069606679564,0.0100190029862642,0.838239058674287,0.00192555434007524,0.00792193631840166,0.113496019209777,0.000404252771278962,1.99917549394855,0.0766321065998803,2.71544422086788,2.10116865305492,0.646518111459134,0.602475094167016,0.65427879301967,0.931876591681682,1.01200381152977,1.08598479730399,-0.629237308848304,-0.731026492157901,-0.612022585155274,-0.101789183309597,0.0172147236930295,0.119003907002627,"Alkaloids","Lysine alkaloids","Piperidine alkaloids","1-(Pyrrolizinocarbonyl)pyrrolidinium",NA,NA,"C1CCN(C1)C(=O)N2CCCC2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H16N2O/c12-9(10-5-1-2-6-10)11-7-3-4-8-11/h1-8H2","HPTQKSXAQBHFKL"
"996_174.16_9.4",996,174.16012276391,9.4478035,0.777645640468133,0.619307079732568,0.00160017910884247,0.991963251864207,0.00035328902617493,0.00023183631636603,0.109218258341831,0.208093955237945,2.79583140382628,0.00350441636216061,3.45186985236332,3.63481853229826,0.595481328273224,0.606546283040535,0.647548469952561,1.01858153101021,1.08743706848092,1.06759943644612,-0.747871822784444,-0.721310359244079,-0.626939910207021,0.0265614635403638,0.120931912577422,0.0943704490370582,"Alkaloids","Lysine alkaloids","Quinolizidine alkaloids","N-(piperidin-3-ylmethyl)acetamide",NA,NA,"CC(=O)NCC1CCCNC1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H16N2O/c1-7(11)10-6-8-3-2-4-9-5-8/h8-9H,2-6H2,1H3,(H,10,11)","TXZBOHMPGYOABD"
"221_808.58_1.2",221,808.582439497762,1.1625377,0.780519187254806,0.938317438452708,0.00828706113125066,0.981213091008104,0.00166138138348149,0.0031038586551696,0.107616416347289,0.0276502123181739,2.08159945747983,0.00823666621916192,2.77953066030666,2.50809806404966,0.568689215897917,0.549269352226006,0.601182895539706,0.965851535198802,1.05713785092704,1.0945138174983,-0.814287648286878,-0.864414299344598,-0.734124131659498,-0.0501266510577198,0.080163516627381,0.130290167685101,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","2,3-bis[[(E)-octadec-10-enoyl]oxy]propyl 2-(trimethylazaniumyl)ethyl phosphate",NA,NA,"CCCCCCCC=CCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC=CCCCCCCC",NA,NA,NA,NA,"STHWQCYHQJBDDB","nan","nan","InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h18-21,42H,6-17,22-41H2,1-5H3/p+1","ASKAFYPATPMUAD"
"965_157.13_9.1",965,157.1337053646,9.109168,0.798085862026811,0.743979174453162,0.0279654247243776,0.999604263327042,0.00568121145491041,0.00477326854132265,0.0979503825860028,0.128439221102857,1.55337858044613,0.000171900269216476,2.24555904596447,2.3211841317905,0.643955561417994,0.649386607840017,0.702784216986522,1.00843388386935,1.09135514792199,1.08222776463487,-0.634966961724418,-0.62285046234531,-0.508846302987511,0.0121164993791078,0.126120658736907,0.114004159357799,"Alkaloids","Lysine alkaloids","Piperidine alkaloids","1-(4-(Aminomethyl)piperidin-1-yl)ethanone",NA,NA,"CC(=O)N1CCC(CC1)CN",NA,NA,NA,NA,"CFZGIDYCUWFUJR","nan","nan","InChI=1S/C8H16N2O/c1-7(11)10-4-2-8(6-9)3-5-10/h8H,2-6,9H2,1H3","NHULDSLAXOHLGR"
"960_133.1_9.1",960,133.097228992672,9.1064,0.801160104681286,0.142258023605286,0.0223852660009143,0.502317526604967,0.106502030443724,0.704239482469469,0.0962806853746709,0.846923229261679,1.65003774059066,0.299021668396234,0.972642112393325,0.152279630305386,1.12289202207057,1.34079093480113,1.52823672946748,1.19405152806123,1.36098280104393,1.13980240304515,0.167219204040402,0.423084300001879,0.611868039430863,0.255865095961477,0.444648835390462,0.188783739428984,"Amino acids and Peptides","Small peptides","Aminoacids","3-Aminocyclobutane-1-carboxylate",NA,NA,"C1C(CC1N)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H9NO2/c6-4-1-3(2-4)5(7)8/h3-4H,1-2,6H2,(H,7,8)","YRGRLZXBOJQQDP"
"440_838.57_2.5",440,838.571437441651,2.4527845,0.804625399096919,0.0510445510724227,0.790976095919054,0.222023619927255,0.307642421745018,0.0101013056813011,0.0944062624513893,1.29205061137299,0.101836641113343,0.65360082078178,0.511953778560212,1.99562248626344,0.66612407046415,0.80910660519763,0.893110459832186,1.21464850329437,1.34075692417161,1.10382297474143,-0.586137180094316,-0.30559829500405,-0.163089476095289,0.280538885090267,0.423047703999028,0.142508818908761,"Fatty acids","Oligopeptides","Lipopeptides","4-[4-[(2E,4Z)-4-(1-hydroxyethyl)-2-methoxy-5-[[4-(5-methoxycyclohepta-1,6-dien-1-yl)-1-methyl-2,3-dihydropyrrol-2-yl]methylamino]hepta-2,4,6-trienoxy]butoxy]-2-[1-hydroxyethyl(methyl)amino]-5-methoxy-N-[[1-(2-methylpropyl)cyclopropyl]methyl]benzamide",NA,NA,"CC(C)CC1(CC1)CNC(=O)C2=CC(=C(C=C2N(C)C(C)O)OCCCCOCC(=CC(=C(C=C)NCC3CC(=CN3C)C4=CCCC(C=C4)OC)C(C)O)OC)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C47H72N4O8/c1-11-42(48-28-37-23-36(29-50(37)6)35-15-14-16-38(55-8)18-17-35)40(33(4)52)24-39(56-9)30-58-21-12-13-22-59-45-26-43(51(7)34(5)53)41(25-44(45)57-10)46(54)49-31-47(19-20-47)27-32(2)3/h11,15,17-18,24-26,29,32-34,37-38,48,52-53H,1,12-14,16,19-23,27-28,30-31H2,2-10H3,(H,49,54)","ONHWBYONXIWHII"
"720_216.17_4.6",720,216.170695199162,4.634943,0.806637752378593,0.999975791759198,0.0540284285346541,0.82639043330045,0.0112859121619903,0.0504369865313778,0.0933214559385911,1.05136326556651e-05,1.26737766412198,0.0828147190645168,1.94746333415736,1.29725086920224,0.707768609909444,0.652620709679341,0.710564748741084,0.922082020228109,1.0039506397889,1.08878669984318,-0.49865031635706,-0.61568332554275,-0.492961976831667,-0.117033009185691,0.00568833952539241,0.122721348711083,"Amino acids and Peptides","Small peptides","Dipeptides","3,6-bis(propan-2-yl)piperazine-2,5-dione",NA,NA,"CC(C)C1C(=O)NC(C(=O)N1)C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H18N2O2/c1-5(2)7-9(13)12-8(6(3)4)10(14)11-7/h5-8H,1-4H3,(H,11,14)(H,12,13)","QGMAWEIDGADSAC"
"609_284.1_3.9",609,284.098890268604,3.8818529,0.811567658294953,0.359998954967926,7.78068005851118e-05,0.842094133736398,0.000281205516750149,0.00101521169509067,0.090675268321667,0.443698759933607,4.10898244250243,0.0746393580523651,3.55097616348633,2.99344338787544,1.37169644734288,1.45671005977832,1.56085769148172,1.06197698667232,1.13790313775709,1.0714951002118,0.455961252380777,0.542713755271008,0.642339008070075,0.0867525028902313,0.186377755689298,0.0996252527990673,"Carbohydrates","Nucleosides","Purine nucleosides","2-[6-(hydroxyamino)-9H-purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol","CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21",NA,"C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)NO","InChI=1S/C11H15N5O4/c1-19-8-7(18)5(2-17)20-11(8)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1","FPUGCISOLXNPPC-IOSLPCCCSA-N","FPUGCISOLXNPPC-IOSLPCCCSA-N","FPUGCISOLXNPPC",NA,NA,NA,"InChI=1S/C10H13N5O5/c16-1-4-6(17)7(18)10(20-4)15-3-13-5-8(14-19)11-2-12-9(5)15/h2-4,6-7,10,16-19H,1H2,(H,11,12,14)","QROZCFCNYCVEDO"
"359_792.58_2",359,792.575361399324,2.0376387,0.813640375958164,0.151786994964487,0.0579528280489587,0.511270269805287,0.0124191952633869,0.00112186051325325,0.0895675081915723,0.818765436985419,1.23692536598012,0.291349460617697,1.90590654457759,2.95006113781271,0.59995770252358,0.673763503614709,0.729566000074526,1.12301834076083,1.21602905839158,1.08282208246727,-0.73706730168368,-0.569685812138735,-0.454889597658319,0.167381489544945,0.282177704025361,0.114796214480417,"Fatty acids","Glycerophospholipids","Glycerophosphoglycerols","1,2-Di-(9E-Octadecenoyl)-Sn-Glycero-3-Phospho-(1'-Sn-Glycerol)",NA,NA,"CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCC=CCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C42H79O10P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-41(45)49-37-40(38-51-53(47,48)50-36-39(44)35-43)52-42(46)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,39-40,43-44H,3-16,21-38H2,1-2H3,(H,47,48)","DSNRWDQKZIEDDB"
