"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"766_298.27_7.9",766,298.274057070337,7.8887057,"C18H32O2"
"767_280.26_7.9",767,280.263559084306,7.8890886,"C18H30O"
"768_320.26_7.9",768,320.255925526772,7.8891125,NA
"769_343.33_7.9",769,343.331844569025,7.889805,"C20H39NO2"
"77_236.83_0.6",77,236.833491294363,0.5613319,NA
"78_277.86_0.6",78,277.860161264896,0.5621211,NA
"784_339.3_7.9",784,339.300591111821,7.891342,"C20H35NO2"
"785_320.26_8",785,320.255944811644,7.967799,"C15H35N3O5"
"786_263.24_7.9",786,263.23700002939,7.9173474,"C18H30O"
"787_298.27_8",787,298.274050121501,7.968703,"C18H32O2"
"788_280.26_8",788,280.263576610641,7.969165,"C18H30O"
"789_343.33_8",789,343.331882974255,7.966086,"C20H39NO2"
"79_295.87_0.6",79,295.870787549253,0.5625598,NA
"80_254.84_0.6",80,254.844140448275,0.562492,NA
"800_294.24_8.3",800,294.242733261554,8.294723,"C18H28O2"
"803_294.24_8.3",803,294.242733286495,8.314642,"C18H28O2"
"805_278.25_8.3",805,278.247901518546,8.293351,"C18H28O"
"81_318.89_0.6",81,318.886569039237,0.5625555,NA
"815_254.25_8.4",815,254.247859968219,8.4468565,"C16H28O"
"82_175.12_0.6",82,175.118984286645,0.56262577,"C6H11N3O2"
"83_140.07_0.6",83,140.068391294864,0.5651163,"C5H11NO2"
"85_267.83_0.6",85,267.831295655833,0.5820714,NA
"86_310.85_0.6",86,310.854681540617,0.585259,NA
"87_308.86_0.6",87,308.857790954238,0.5852605,NA
"88_205.07_0.6",88,205.068361585967,0.5857307,"C4H8N6O4"
"89_285.84_0.6",89,285.841869021347,0.58661705,NA
"899_576.33_9.3",899,576.33236336102,9.270429,"C35H42O6"
"90_131.93_0.6",90,131.929930920792,0.5955864,NA
"91_195_0.6",91,194.99828173712,0.5957096,"C4H4NO3PS"
"92_133.93_0.6",92,133.926908367614,0.5974634,NA
"923_659.29_9.3",923,659.287833173414,9.34358,NA
"924_637.31_9.3",924,637.305618465493,9.344679,"C29H48O15"
"925_654.33_9.3",925,654.332394675077,9.34514,"C29H48O15"
"926_682.36_9.3",926,682.363592550282,9.346744,"C31H49N9O7"
"93_129.93_0.6",93,129.934659780165,0.59673685,NA
"94_174.95_0.6",94,174.953404068432,0.59722,NA
"948_442.46_9.6",948,442.461908286449,9.560991,"C28H59NO2"
"95_172.96_0.6",95,172.956467848152,0.5974668,NA
"958_619.5_9.6",958,619.502148589381,9.606342,NA
"959_597.52_9.6",959,597.520490335465,9.60891,"C35H65NO5"
"96_149.94_0.6",96,149.940398659692,0.6013022,NA
"960_623.54_9.6",960,623.535987774152,9.626513,"C37H67NO5"
"97_300.83_0.6",97,300.825953209012,0.60276407,"C2H4Cl4O3P2"
"977_470.49_9.9",977,470.493249613072,9.861793,"C30H60O2"
"98_151.94_0.6",98,151.937430210582,0.60344297,NA
"983_786.6_9.9",983,786.601067019574,9.914426,NA
"985_625.55_9.9",985,625.551735802165,9.923696,"C37H69NO5"
"988_651.57_9.9",988,651.56738365996,9.9384575,"C39H71NO5"
"99_426.7_0.6",99,426.698921950155,0.60386264,NA
"992_677.58_10",992,677.583080167183,9.960812,"C39H78N2O5"
