"sirius_smiles"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_ConfidenceScoreExact"	"sirius_ConfidenceScoreApproximate"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScoreNormalized"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_precursorFormula"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_retentionTimeInMinutes"	"sirius_formulaId"	"sirius_alignedFeatureId"	"sirius_compoundId"	"sirius_mappingFeatureId"	"sirius_overallFeatureQuality"	"sirius_chebiid"	"sirius_chebiasciiname"	"feature_id"
"C(=N)(N)S(=O)[O]"	1	1	"-Infinity"	"-Infinity"	-65.66	1	0.977	3.963	"CH3N2O2S"	"[M + K]+"	"CH3KN2O2S+"	"AIKBVNQNCZLRSK"	"InChI=1S/CH3N2O2S/c2-1(3)6(4)5/h(H3,2,3)"	NA	-1.1	"59996189"	"PUBCHEM:(59996189)"	2	145.954	607	10.123	836961279198303872	836961037165977472	836961037165977472	1001	NA	NA	NA	1001
"C(=O)(O)P(=S)(O)O"	1	4	"0.034"	"0.034"	-48.303	0.046	0.026	15.014	"CH3O4PS"	"[M + H]+"	"CH4O4PS+"	"OSIAURSWRZARKZ"	"InChI=1S/CH3O4PS/c2-1(3)6(4,5)7/h(H,2,3)(H2,4,5,7)"	"Thiophosphonoformic acid"	0	"451471"	"PUBCHEMANNOTATIONBIO;PUBCHEM:(451471);DSSTox:(DTXSID60332334)"	137455730690	142.956	39	0.648	836961318150807168	836961006224593408	836961006224593408	140	NA	NA	NA	140
"C(=O)C(C(C(=O)O)O)O"	1	1	"0.245"	"0.329"	-40.966	0.999	0.333	47.761	"C4H6O5"	"[M + H3N + H]+"	"C4H10NO5+"	"JYPFTOPPKDHQEW"	"InChI=1S/C4H6O5/c5-1-2(6)3(7)4(8)9/h1-3,6-7H,(H,8,9)"	"2,3-Dihydroxy-4-oxobutanoic acid"	-1.9	"50986232;118151268;75595952;88271960;55298936;55299354;13939344;46916292"	"PUBCHEMANNOTATIONBIO:(null);METACYC:(CPD-13061);PLANTCYC:(CPD-13061);LotusExpanded;PUBCHEM:(50986232 118151268 75595952 88271960 55298936 55299354 13939344 46916292);DSSTox:(DTXSID80552916);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)"	146079352898	152.057	39	0.649	836961314107497856	836961005343789440	836961005343789440	122	NA	NA	NA	122
"C(=O)NC1=C(N=C(NC1=O)N)N"	1	2	"0.105"	"0.105"	-108.334	0.011	0.333	14.889	"C5H7N5O2"	"[M - H2O + H]+"	"C5H6N5O+"	"RUHWEHKVKUSJAF"	"InChI=1S/C5H7N5O2/c6-3-2(8-1-11)4(12)10-5(7)9-3/h1H,(H,8,11)(H5,6,7,9,10,12)"	"N-(4-amino-2-(14N)azanyl-6-oxo-(213C,1,3-14N2)1H-pyrimidin-5-yl)formamide"	-2.4	"135456623;135463573;163944989"	"COCONUT:(CNP0109170);HMDB:(HMDB0304046);METACYC:(CPD-13317);SUPERNATURAL:(SN0028389 SN0224113);FooDB:(FDB030305);PUBCHEM:(135456623 135463573 163944989);DSSTox:(DTXSID10199090);PUBMED:(null)"	137978972234	152.057	118	1.963	836961320357011328	836961010146268032	836961010146268032	229	NA	NA	NA	229
"C(C(C(=O)O)O)S(=O)O"	1	1	"0.041"	"0.041"	-41.75	0.741	0.5	48.121	"C3H6O5S"	"[M + H]+"	"C3H7O5S+"	"BKEZNIFOORQAPK"	"InChI=1S/C3H6O5S/c4-2(3(5)6)1-9(7)8/h2,4H,1H2,(H,5,6)(H,7,8)"	"2-Hydroxy-3-sulfinopropanoic acid"	-1.7	"13120911"	"LotusExpanded;PUBCHEM:(13120911)"	8589934594	155.003	28	0.472	836961146847027968	836960999744393216	836960999744393216	9	NA	NA	NA	9
"C(C(C(C(C(CO)O)O)O)O)O"	1	2	"0.839"	"0.898"	-5.325	0.296	0.5	145.566	"C6H14O6"	"[M - H2O + H]+"	"C6H13O5+"	"FBPFZTCFMRRESA"	"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2"	"G-Ol"	-2.675	"154804315;154804359;17757248;101274260;102602060;9855659;9920559;87076217;87367794;87393634;87767135;87882628;16052069;16056636;16058450;16058491;16211940;16212017;16212965;5460044;5487627;135385067;53790668;53790670;129830858;129857159;134694661;134834790;124203186;137333797;135545313;146032917;119081674;145740156;16760165;16760175;56846618;10012587;139820233;60161240;141580930;165412846;165412473;165412474;165412475;165412476;165412557;165412662;165412840;165412841;165412842;165412843;165412844;165412845;165412847;165412848;165412849;165412912;165412954;165413001;165413007;165413008;165413009;90840509;90888514;71749895;131668352;121494055;1549089;11008545;11480827;139025131;139025129;139025874;88909362;123301630;453;5780;6251;11850;123434053;61892;82170;90540;120700;134038;136460;151263;171554;91210263;91365133;11513915;117064296;133688430;57151025;71308275;71308536;71309142;71308893;71309037;71309139;71309249;71309251;71311469"	"PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000107 HMDB0000247 HMDB0000765 HMDB0011632 HMDB0250766);MiMeDB:(MMDBc0049976 MMDBc0032914 MMDBc0000153 MMDBc0000027 MMDBc0055847 MMDBc0000085 MMDBc0000291);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(6251 5780 90540 11850 136460 82170 5460044 453);SUPERNATURAL:(SN0081283 SN0081284);HSDB:(69-65-8 50-70-4);MESH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);FooDB:(FDB001982 FDB006453 FDB011676 FDB028331);PUBCHEM:(154804315 154804359 17757248 101274260 102602060 9855659 9920559 87076217 87367794 87393634 87767135 87882628 16052069 16056636 16058450 16058491 16211940 16212017 16212965 5460044 5487627 135385067 53790668 53790670 129830858 129857159 134694661 134834790 124203186 137333797 135545313 146032917 119081674 145740156 16760165 16760175 56846618 10012587 139820233 60161240 141580930 165412846 165412473 165412474 165412475 165412476 165412557 165412662 165412840 165412841 165412842 165412843 165412844 165412845 165412847 165412848 165412849 165412912 165412954 165413001 165413007 165413008 165413009 90840509 90888514 71749895 131668352 121494055 1549089 11008545 11480827 139025131 139025129 139025874 88909362 123301630 453 5780 6251 11850 123434053 61892 82170 90540 120700 134038 136460 151263 171554 91210263 91365133 11513915 117064296 133688430 57151025 71308275 71308536 71309142 71308893 71309037 71309139 71309249 71309251 71311469);GNPS:(CCMSLIB00000223885);COCONUT:(CNP0190948);NORMAN:(NS00008496 NS00068035 NS00076296 NS00083912);METACYC:(Benzimidazoles CPD0-2387 CPD-12810 CPD-12811 CPD-15701 CPD-15702 CPD-15703 CPD-357 CPD-369 GALACTITOL MANNITOL Protein-S3-hydroxy-L-histidine SORBITOL);PLANTCYC:(SORBITOL MANNITOL);CHEBI:(138264 16899 17924 181263 87978 16813 38030 192698 28789 125392 181312 17459 134311 18202);KEGG:(C01489 C01722 C21524 C00794 C01697 C01507 C00392);DSSTox:(DTXSID1023235 DTXSID1046051 DTXSID20746574 DTXSID30858955 DTXSID401336595 DTXSID40214523 DTXSID4042096 DTXSID40583524 DTXSID5023588 DTXSID60197607 DTXSID701336594 DTXSID80241772 DTXSID80745801 DTXSID901337629 DTXSID90364289 DTXSID90745554 DTXSID90745690);LOTUS:(Q27102896 Q245280 Q27466520 Q5989072 Q27215890 Q82148149 Q27467495 Q27117350 Q420367 Q407646);YMDB:(YMDB00087 YMDB00830 YMDB00656 YMDB00724);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(FBPFZTCFMRRESA-UHFFFAOYSA-N)"	139577465726	165.076	211	3.51	836961170532264192	836961013749175552	836961013749175552	331	NA	"CHEBI:134311"	"D-altritol"	331
"C(C(C(C(C(CO)O)O)O)O)O"	1	1	"0.822"	"0.885"	-9.679	0.817	0.5	28.027	"C6H14O6"	"[M - H2O + H]+"	"C6H13O5+"	"FBPFZTCFMRRESA"	"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2"	"G-Ol"	-2.675	"154804315;154804359;17757248;101274260;102602060;9855659;9920559;87076217;87367794;87393634;87767135;87882628;16052069;16056636;16058450;16058491;16211940;16212017;16212965;5460044;5487627;135385067;53790668;53790670;129830858;129857159;134694661;134834790;124203186;137333797;135545313;146032917;119081674;145740156;16760165;16760175;56846618;10012587;139820233;60161240;141580930;165412846;165412473;165412474;165412475;165412476;165412557;165412662;165412840;165412841;165412842;165412843;165412844;165412845;165412847;165412848;165412849;165412912;165412954;165413001;165413007;165413008;165413009;90840509;90888514;71749895;131668352;121494055;1549089;11008545;11480827;139025131;139025129;139025874;88909362;123301630;453;5780;6251;11850;123434053;61892;82170;90540;120700;134038;136460;151263;171554;91210263;91365133;11513915;117064296;133688430;57151025;71308275;71308536;71309142;71308893;71309037;71309139;71309249;71309251;71311469"	"PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000107 HMDB0000247 HMDB0000765 HMDB0011632 HMDB0250766);MiMeDB:(MMDBc0049976 MMDBc0032914 MMDBc0000153 MMDBc0000027 MMDBc0055847 MMDBc0000085 MMDBc0000291);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(6251 5780 90540 11850 136460 82170 5460044 453);SUPERNATURAL:(SN0081283 SN0081284);HSDB:(69-65-8 50-70-4);MESH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);FooDB:(FDB001982 FDB006453 FDB011676 FDB028331);PUBCHEM:(154804315 154804359 17757248 101274260 102602060 9855659 9920559 87076217 87367794 87393634 87767135 87882628 16052069 16056636 16058450 16058491 16211940 16212017 16212965 5460044 5487627 135385067 53790668 53790670 129830858 129857159 134694661 134834790 124203186 137333797 135545313 146032917 119081674 145740156 16760165 16760175 56846618 10012587 139820233 60161240 141580930 165412846 165412473 165412474 165412475 165412476 165412557 165412662 165412840 165412841 165412842 165412843 165412844 165412845 165412847 165412848 165412849 165412912 165412954 165413001 165413007 165413008 165413009 90840509 90888514 71749895 131668352 121494055 1549089 11008545 11480827 139025131 139025129 139025874 88909362 123301630 453 5780 6251 11850 123434053 61892 82170 90540 120700 134038 136460 151263 171554 91210263 91365133 11513915 117064296 133688430 57151025 71308275 71308536 71309142 71308893 71309037 71309139 71309249 71309251 71311469);GNPS:(CCMSLIB00000223885);COCONUT:(CNP0190948);NORMAN:(NS00008496 NS00068035 NS00076296 NS00083912);METACYC:(Benzimidazoles CPD0-2387 CPD-12810 CPD-12811 CPD-15701 CPD-15702 CPD-15703 CPD-357 CPD-369 GALACTITOL MANNITOL Protein-S3-hydroxy-L-histidine SORBITOL);PLANTCYC:(SORBITOL MANNITOL);CHEBI:(138264 16899 17924 181263 87978 16813 38030 192698 28789 125392 181312 17459 134311 18202);KEGG:(C01489 C01722 C21524 C00794 C01697 C01507 C00392);DSSTox:(DTXSID1023235 DTXSID1046051 DTXSID20746574 DTXSID30858955 DTXSID401336595 DTXSID40214523 DTXSID4042096 DTXSID40583524 DTXSID5023588 DTXSID60197607 DTXSID701336594 DTXSID80241772 DTXSID80745801 DTXSID901337629 DTXSID90364289 DTXSID90745554 DTXSID90745690);LOTUS:(Q27102896 Q245280 Q27466520 Q5989072 Q27215890 Q82148149 Q27467495 Q27117350 Q420367 Q407646);YMDB:(YMDB00087 YMDB00830 YMDB00656 YMDB00724);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(FBPFZTCFMRRESA-UHFFFAOYSA-N)"	139577465726	165.076	210	3.498	836961197753299712	836961013493323008	836961013493323008	324	NA	"CHEBI:134311"	"D-altritol"	324
"C(C(C(C(C(CO)O)O)O)O)O"	1	2	"0.816"	"0.885"	-6.441	0.343	0.5	138.153	"C6H14O6"	"[M - H2O + H]+"	"C6H13O5+"	"FBPFZTCFMRRESA"	"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2"	"G-Ol"	-2.675	"154804315;154804359;17757248;101274260;102602060;9855659;9920559;87076217;87367794;87393634;87767135;87882628;16052069;16056636;16058450;16058491;16211940;16212017;16212965;5460044;5487627;135385067;53790668;53790670;129830858;129857159;134694661;134834790;124203186;137333797;135545313;146032917;119081674;145740156;16760165;16760175;56846618;10012587;139820233;60161240;141580930;165412846;165412473;165412474;165412475;165412476;165412557;165412662;165412840;165412841;165412842;165412843;165412844;165412845;165412847;165412848;165412849;165412912;165412954;165413001;165413007;165413008;165413009;90840509;90888514;71749895;131668352;121494055;1549089;11008545;11480827;139025131;139025129;139025874;88909362;123301630;453;5780;6251;11850;123434053;61892;82170;90540;120700;134038;136460;151263;171554;91210263;91365133;11513915;117064296;133688430;57151025;71308275;71308536;71309142;71308893;71309037;71309139;71309249;71309251;71311469"	"PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000107 HMDB0000247 HMDB0000765 HMDB0011632 HMDB0250766);MiMeDB:(MMDBc0049976 MMDBc0032914 MMDBc0000153 MMDBc0000027 MMDBc0055847 MMDBc0000085 MMDBc0000291);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(6251 5780 90540 11850 136460 82170 5460044 453);SUPERNATURAL:(SN0081283 SN0081284);HSDB:(69-65-8 50-70-4);MESH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);FooDB:(FDB001982 FDB006453 FDB011676 FDB028331);PUBCHEM:(154804315 154804359 17757248 101274260 102602060 9855659 9920559 87076217 87367794 87393634 87767135 87882628 16052069 16056636 16058450 16058491 16211940 16212017 16212965 5460044 5487627 135385067 53790668 53790670 129830858 129857159 134694661 134834790 124203186 137333797 135545313 146032917 119081674 145740156 16760165 16760175 56846618 10012587 139820233 60161240 141580930 165412846 165412473 165412474 165412475 165412476 165412557 165412662 165412840 165412841 165412842 165412843 165412844 165412845 165412847 165412848 165412849 165412912 165412954 165413001 165413007 165413008 165413009 90840509 90888514 71749895 131668352 121494055 1549089 11008545 11480827 139025131 139025129 139025874 88909362 123301630 453 5780 6251 11850 123434053 61892 82170 90540 120700 134038 136460 151263 171554 91210263 91365133 11513915 117064296 133688430 57151025 71308275 71308536 71309142 71308893 71309037 71309139 71309249 71309251 71311469);GNPS:(CCMSLIB00000223885);COCONUT:(CNP0190948);NORMAN:(NS00008496 NS00068035 NS00076296 NS00083912);METACYC:(Benzimidazoles CPD0-2387 CPD-12810 CPD-12811 CPD-15701 CPD-15702 CPD-15703 CPD-357 CPD-369 GALACTITOL MANNITOL Protein-S3-hydroxy-L-histidine SORBITOL);PLANTCYC:(SORBITOL MANNITOL);CHEBI:(138264 16899 17924 181263 87978 16813 38030 192698 28789 125392 181312 17459 134311 18202);KEGG:(C01489 C01722 C21524 C00794 C01697 C01507 C00392);DSSTox:(DTXSID1023235 DTXSID1046051 DTXSID20746574 DTXSID30858955 DTXSID401336595 DTXSID40214523 DTXSID4042096 DTXSID40583524 DTXSID5023588 DTXSID60197607 DTXSID701336594 DTXSID80241772 DTXSID80745801 DTXSID901337629 DTXSID90364289 DTXSID90745554 DTXSID90745690);LOTUS:(Q27102896 Q245280 Q27466520 Q5989072 Q27215890 Q82148149 Q27467495 Q27117350 Q420367 Q407646);YMDB:(YMDB00087 YMDB00830 YMDB00656 YMDB00724);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(FBPFZTCFMRRESA-UHFFFAOYSA-N)"	139577465726	165.076	217	3.619	836961188433555328	836961014332183808	836961014332183808	347	NA	"CHEBI:134311"	"D-altritol"	347
"C(C(Cl)Cl)S(=O)(=O)N=C=O"	1	5	"0.015"	"0.021"	-48.564	0.156	0.165	6.795	"C3H3Cl2NO3S"	"[M + K]+"	"C3H3Cl2KNO3S+"	"CTNGXWJRQKOEKH"	"InChI=1S/C3H3Cl2NO3S/c4-3(5)1-10(8,9)6-2-7/h3H,1H2"	"2,2-dichloro-N-(oxomethylidene)ethanesulfonamide"	2.1	"20459455"	"PUBCHEM:(20459455)"	2	241.884	40	0.669	836961315659390464	836961005066965376	836961005066965376	115	NA	NA	NA	115
"C(C=O)C(C(C(CO)O)O)O"	1	1	"0.184"	"0.420"	-50.359	0.993	0.5	48.532	"C6H12O5"	"[M - H2O + H]+"	"C6H11O4+"	"VRYALKFFQXWPIH"	"InChI=1S/C6H12O5/c7-2-1-4(9)6(11)5(10)3-8/h2,4-6,8-11H,1,3H2"	"2-Deoxy-D-Glucose"	-2.9	"17751002;101375579;102573588;136704206;136814859;53462888;135056620;126480248;135364324;129677321;129695097;161382784;161382785;25240878;10352022;153694043;153709303;153709304;153709306;153709307;153709308;153709309;153709310;153710461;132142915;131864250;131864252;131878572;13159184;13159185;13159186;13159188;13159190;102191;108223;169855;225612;25797049;44119309;141098723;141209927;141296660"	"PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0062477);MiMeDB:(MMDBc0029704);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(108223 102191);SUPERNATURAL:(SN0398492);HSDB:(154-17-6);MESH:(102191 108223 225612 13159184 17751002);PUBCHEM:(17751002 101375579 102573588 136704206 136814859 53462888 135056620 126480248 135364324 129677321 129695097 161382784 161382785 25240878 10352022 153694043 153709303 153709304 153709306 153709307 153709308 153709309 153709310 153710461 132142915 131864250 131864252 131878572 13159184 13159185 13159186 13159188 13159190 102191 108223 169855 225612 25797049 44119309 141098723 141209927 141296660);GNPS:(CCMSLIB00000578172);COCONUT:(CNP0019597);NORMAN:(NS00026358 NS00099319);CHEBI:(27411);DSSTox:(DTXSID1037648 DTXSID30870490 DTXSID30985215 DTXSID80590813 DTXSID901018247 DTXSID9075163 DTXSID90859302);LOTUS:(Q115946979 Q3266534);YMDB:(YMDB00294);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)"	138906243694	147.065	217	3.617	836961201654002816	836961014294435072	836961014294435072	346	NA	"CHEBI:27411"	"2-deoxy-D-galactose"	346
"C(CC#CC#CCCCO)CO"	1	1	"0.026"	"0.040"	-59.337	0.999	0.5	149.258	"C10H14O2"	"[M + H]+"	"C10H15O2+"	"BLPYWBZRUNDXJH"	"InChI=1S/C10H14O2/c11-9-7-5-3-1-2-4-6-8-10-12/h11-12H,5-10H2"	"4,6-Decadiyn-1,10-diol"	1	"2758019"	"PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(2758019);DSSTox:(DTXSID40374131)"	137506062338	167.107	201	3.345	836961175519292288	836961013250053248	836961013250053248	317	NA	NA	NA	317
"C(CC#CC=CC(=O)O)C=CCO"	1	1	"0.053"	"0.053"	-88.802	1	0.333	124.845	"C10H12O3"	"[M + H3N + H]+"	"C10H16NO3+"	"YKLIFQPPZZVFPR"	"InChI=1S/C10H12O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h5-8,11H,1,3,9H2,(H,12,13)"	"10-hydroxy-(2E,8E)-decadien-4-ynoic acid"	1	"9543616;9543617;9543618"	"PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0062773);CHEBI:(72691);PUBCHEM:(9543616 9543617 9543618)"	16777258	198.113	97	1.619	836961341617939456	836961009227715328	836961009227715328	203	NA	"CHEBI:72691"	"10-hydroxy-(2E,8E)-decadien-4-ynoic acid"	203
"C(CC=CC=O)CC=CC=O"	1	1	"0.036"	"0.039"	-66.46	1	0.333	237.658	"C9H12O2"	"[M + H3N + H]+"	"C9H16NO2+"	"RMTOYCPZSODLJJ"	"InChI=1S/C9H12O2/c10-8-6-4-2-1-3-5-7-9-11/h4-9H,1-3H2"	"Nona-2,7-dienedial"	1.2	"10351869;57275295"	"LotusExpanded;PUBCHEM:(10351869 57275295)"	8589934594	170.118	170	2.832	836961162449839744	836961012088230912	836961012088230912	284	NA	NA	NA	284
"C(CC=CC=O)CC=CC=O"	1	1	"0.039"	"0.039"	-67.681	1	0.333	173.56	"C9H12O2"	"[M + H3N + H]+"	"C9H16NO2+"	"RMTOYCPZSODLJJ"	"InChI=1S/C9H12O2/c10-8-6-4-2-1-3-5-7-9-11/h4-9H,1-3H2"	"Nona-2,7-dienedial"	1.2	"10351869;57275295"	"LotusExpanded;PUBCHEM:(10351869 57275295)"	8589934594	170.118	125	2.082	836961153620829184	836961010502783872	836961010502783872	239	NA	NA	NA	239
"C(CCC=CC=O)CCC=CC=O"	1	1	"0.040"	"0.040"	-81.774	1	0.5	262.678	"C11H16O2"	"[M + H]+"	"C11H17O2+"	"NFIFKMBKHYFKSM"	"InChI=1S/C11H16O2/c12-10-8-6-4-2-1-3-5-7-9-11-13/h6-11H,1-5H2"	"2,9-Undecadienedial"	2.3	"14168583"	"LotusExpanded;PUBCHEM:(14168583)"	8589934594	181.122	236	3.935	836961187716329216	836961015561115008	836961015561115008	382	NA	NA	NA	382
"C(CCCCCCCCC#N)CCCCCCCC=O"	1	1	"0.069"	"0.069"	-156.375	1	1	32.005	"C18H33NO"	"[M + Na]+"	"C18H33NNaO+"	"BFGQSDBSVKYRDH"	"InChI=1S/C18H33NO/c19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20/h18H,1-16H2"	"18-Oxooctadecanenitrile"	6.6	"154271144"	"LotusExpanded;PUBCHEM:(154271144)"	8589934594	302.245	522	8.694	836961283682015104	836961031096818816	836961031096818816	828	NA	NA	NA	828
"C(CCCCCCCCCCCCCCCN=C=O)CCCCCCCCCCCCCCCP(=O)(O)O"	1	2	"0.004"	"0.004"	-261.73	0.269	0.329	8.662	"C32H64NO4P"	"[M + H3N + H]+"	"C32H68N2O4P+"	"AEJWZCLHQIFYPM"	"InChI=1S/C32H64NO4P/c34-32-33-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-38(35,36)37/h1-31H2,(H2,35,36,37)"	"31-Isocyanatohentriacontylphosphonic acid"	14.1	"87685514"	"PUBCHEM:(87685514)"	2	575.491	630	10.492	836961279340910208	836961038818533376	836961038818533376	1048	NA	NA	NA	1048
"C(CCO)CC#CC#CCCCCO"	1	1	"0.015"	"0.015"	-102.411	1	0.333	210.622	"C12H18O2"	"[M + H3N + H]+"	"C12H22NO2+"	"SEWYHOMCDKWYEF"	"InChI=1S/C12H18O2/c13-11-9-7-5-3-1-2-4-6-8-10-12-14/h13-14H,5-12H2"	"dodeca-5,7-diyne-1,12-diol"	1.7	"560878"	"COCONUT:(CNP0076026);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0343622);PUBCHEM:(560878);DSSTox:(DTXSID40225578);PUBMED:(null)"	137509208130	212.165	269	4.49	836961205319824896	836961016450307584	836961016450307584	408	NA	NA	NA	408
"C(CN(C(=O)N)N=O)N(C(=O)N)N=O"	1	3	"0.031"	"0.031"	-133.36	0.141	0.26	14.092	"C4H8N6O4"	"[M + H]+"	"C4H9N6O4+"	"YXRMZJVHQODXOZ"	"InChI=1S/C4H8N6O4/c5-3(11)9(7-13)1-2-10(8-14)4(6)12/h1-2H2,(H2,5,11)(H2,6,12)"	"1,1-Ethylenebis(1-nitrosourea)"	-1.075	"119272"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(119272);PUBCHEM:(119272);DSSTox:(DTXSID40964298);PUBMED:(null)"	137506062406	205.068	35	0.586	836961170423212288	836961003938697472	836961003938697472	88	NA	NA	NA	88
"C(CO)C(CC(CC(CC(CC(CC(CCO)O)N)O)N)N)O"	1	1	"0.017"	"0.017"	-153.393	0.994	0.333	86.446	"C15H35N3O5"	"[M - H2O + H]+"	"C15H34N3O4+"	"GIBMDRPLUBYSCG"	"InChI=1S/C15H35N3O5/c16-10(6-13(21)1-3-19)5-11(17)8-15(23)9-12(18)7-14(22)2-4-20/h10-15,19-23H,1-9,16-18H2"	"(3S,5S,7S,9R,11S,13S)-5,9,11-Triaminopentadecane-1,3,7,13,15-pentaol"	-3.1	"16085346"	"PUBCHEM:(16085346)"	2	320.256	409	6.814	836961239063004672	836961024872471040	836961024872471040	650	NA	NA	NA	650
"C(CO)C(CC(CC(CC(CC(CC(CCO)O)N)O)N)N)O"	1	1	"0.005"	"0.005"	-162.817	0.993	0.328	79.027	"C15H35N3O5"	"[M - H2O + H]+"	"C15H34N3O4+"	"GIBMDRPLUBYSCG"	"InChI=1S/C15H35N3O5/c16-10(6-13(21)1-3-19)5-11(17)8-15(23)9-12(18)7-14(22)2-4-20/h10-15,19-23H,1-9,16-18H2"	"(3S,5S,7S,9R,11S,13S)-5,9,11-Triaminopentadecane-1,3,7,13,15-pentaol"	-3.1	"16085346"	"PUBCHEM:(16085346)"	2	320.256	471	7.851	836961258876899200	836961028479572864	836961028479572864	753	NA	NA	NA	753
"C(CO)C(CC(CC(CC(CC(CC(CCO)O)N)O)N)N)O"	1	1	"0.003"	"0.003"	-179.091	0.6	0.186	5.679	"C15H35N3O5"	"[M - H2O + H]+"	"C15H34N3O4+"	"GIBMDRPLUBYSCG"	"InChI=1S/C15H35N3O5/c16-10(6-13(21)1-3-19)5-11(17)8-15(23)9-12(18)7-14(22)2-4-20/h10-15,19-23H,1-9,16-18H2"	"(3S,5S,7S,9R,11S,13S)-5,9,11-Triaminopentadecane-1,3,7,13,15-pentaol"	-3.1	"16085346"	"PUBCHEM:(16085346)"	2	320.256	478	7.968	836961252463807744	836961029591063552	836961029591063552	785	NA	NA	NA	785
"C(COC=COC=CO)O"	1	1	"0.049"	"0.049"	-39.787	0.999	0.5	98.051	"C6H10O4"	"[M - H2O + H]+"	"C6H9O3+"	"HVBMAZIYCWLWET"	"InChI=1S/C6H10O4/c7-1-3-9-5-6-10-4-2-8/h1,3,5-8H,2,4H2"	"2-[(E)-2-[(E)-2-hydroxyethenoxy]ethenoxy]ethanol"	-0.5	"129900115"	"PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(129900115)"	16777218	129.055	210	3.507	836961174248418048	836961013635929344	836961013635929344	328	NA	NA	NA	328
"C(COC=COC=CO)O"	1	1	"0.095"	"0.095"	-36.464	0.999	0.5	71.988	"C6H10O4"	"[M - H2O + H]+"	"C6H9O3+"	"HVBMAZIYCWLWET"	"InChI=1S/C6H10O4/c7-1-3-9-5-6-10-4-2-8/h1,3,5-8H,2,4H2"	"2-[(E)-2-[(E)-2-hydroxyethenoxy]ethenoxy]ethanol"	-0.5	"129900115"	"PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(129900115)"	16777218	129.055	217	3.62	836961178748906752	836961014223131904	836961014223131904	344	NA	NA	NA	344
"C(COCCOCCO)C#N"	1	1	"0.021"	"0.033"	-119.364	0.943	0.998	15.098	"C7H13NO3"	"[M + Na]+"	"C7H13NNaO3+"	"SMPHEDZQJBZERC"	"InChI=1S/C7H13NO3/c8-2-1-4-10-6-7-11-5-3-9/h9H,1,3-7H2"	"3-[2-(2-Hydroxyethoxy)ethoxy]propanenitrile"	-1.1	"82405"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(82405);DSSTox:(DTXSID70906186)"	137506062338	182.079	78	1.294	836961149107757824	836961008502100608	836961008502100608	183	NA	NA	NA	183
