feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_group:GNPSGROUP:11	gnps_mn_ATTRIBUTE_group:GNPSGROUP:4	gnps_mn_ATTRIBUTE_group:GNPSGROUP:8	gnps_mn_ATTRIBUTE_group:GNPSGROUP:WT	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:A	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:B	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:C	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:D	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthB1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA2	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:WT	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
11	sirius	1.0	canopus	canopus	canopus	1.0	C5H12O6S4	[M + Na]+	C5H12NaO6S4+	Fatty acids	0.974	Fatty acyls	0.656	Fatty alcohols	0.511	Organic oxygen compounds	0.999	Organooxygen compounds	0.763					Organooxygen compounds	0.763	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	318.944	29.0	0.476	8.369611625546973e+17	8.369609998828052e+17	8.36960999878611e+17																																																																																															1.0	1.0	0.009	0.009	-67.204	1.0	1.0	85.922	C5H12O6S4	[M + Na]+	C5H12NaO6S4+	GDCVHJYYVDPBRY	InChI=1S/C5H12O6S4/c1-10-14(6,7)4-12-3-13-5-15(8,9)11-2/h3-5H2,1-2H3	Methyl methoxysulfonylmethylsulfanylmethylsulfanylmethanesulfonate	COS(=O)(=O)CSCSCS(=O)(=O)OC	0.7	158219928	PUBCHEM:(158219928)	2.0	318.944	29.0	0.476	8.369611625546973e+17	8.369609998828052e+17	8.36960999878611e+17		318.94365470527185	0.47559816	0	8069668.5	8379145.0	8098732.125	8789868.375	0	8330570.875	8079971.25	8166340.5	8760531.375	0	8069668.5	8379145.0	8098732.125	8789868.375	34		
12																																																																																																																																																									408.78765253633713	0.4787237	0	3950587.95	3798631.7	4052267.425	3957508.75	0	4001443.4	3968438.05	3972624.35	3816490.025	0	3950587.95	3798631.7	4052267.425	3957508.75	79		
13																																																																																																																																																									363.7898645303061	0.4807012	0	12890975.5	12771756.0	13496056.25	13158129.0	0	12966442.0	12903152.5	13329262.25	13118060.0	0	12890975.5	12771756.0	13496056.25	13158129.0	79		
14																																																																																																																																																									128.950982533484	0.48172536	0	1624111.075	1467291.975	1754439.775	1657257.325	0	1686566.4	1611747.325	1639516.775	1565269.65	0	1624111.075	1467291.975	1754439.775	1657257.325	24		
15																																																																																																																																																									481.7255947477197	0.48423553	0	6262216.375	6161922.375	6408017.75	6468849.5	0	6466743.75	6150681.125	6373859.875	6309721.25	0	6262216.375	6161922.375	6408017.75	6468849.5	-1		
16	sirius	1.0	canopus	canopus	canopus	1.0	C3H2O3S	[M + Na]+	C3H2NaO3S+	Fatty acids	0.755	Tropolones	0.706	Oxygenated hydrocarbons	0.42	Organic acids and derivatives	0.568	Carboxylic acids and derivatives	0.54					Carboxylic acids and derivatives	0.54	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	140.962	29.0	0.485	8.36961171396291e+17	8.369610002225439e+17	8.369610002183496e+17																																																																																															1.0	1.0	0.057	0.057	-59.971	0.99	0.962	13.168	C3H2O3S	[M + Na]+	C3H2NaO3S+	UFVXNZLUXSHTTF	InChI=1S/C3H2O3S/c4-2(5)1-3(6)7-1/h1H,(H,4,5)	[(3S)-3-carboxythiiran-2-ylidene]oxidanium	C1(C(=O)S1)C(=O)O	0.8	70680443;70680444	PUBCHEMANNOTATIONBIO;PUBCHEM:(70680443 70680444)	16777218.0	140.962	29.0	0.485	8.36961171396291e+17	8.369610002225439e+17	8.369610002183496e+17		140.96204563406116	0.48505792	0	4588241.125	3163867.75	4375015.125	4545973.25	0	4821710.325	3788073.925	4055513.325	4007799.675	0	4588241.125	3163867.75	4375015.125	4545973.25	7		
17	sirius	1.0	canopus	canopus	canopus	1.0	C4H3NO2S2	[M - H2O + H]+	C4H2NOS2+	Amino acids and Peptides	0.796	β-lactams	0.186	Cephalosporins	0.074	Organoheterocyclic compounds	0.973	Azoles	0.596	Thiazoles	0.588			Thiazoles	0.588	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	143.958	29.0	0.489	8.369611631964259e+17	8.369610002854584e+17	8.369610002854584e+17																																																																																															1.0	1.0	0.169	0.169	-53.469	0.717	0.477	8.399	C4H3NO2S2	[M - H2O + H]+	C4H2NOS2+	UZWWFFJHMATGGR	InChI=1S/C4H3NO2S2/c6-3(7)2-1-9-4(8)5-2/h1H,(H,5,8)(H,6,7)	2-sulfanylidene-3H-1,3-thiazole-4-carboxylate	C1=C(NC(=S)S1)C(=O)O	0.6	21818421;153698772	PUBCHEMANNOTATIONSAFETYANDTOXIC;MESH:(21818421);PUBCHEM:(21818421 153698772);PUBMED	67108934.0	143.958	29.0	0.489	8.369611631964259e+17	8.369610002854584e+17	8.369610002854584e+17		143.95815040236036	0.47958115	0	0.0	829893.6	506748.78	919878.8175	0	339680.8	398700.25	506232.3425	1011907.805	0	0.0	829893.6	506748.78	919878.8175	7		
18	sirius	1.0	canopus	canopus	canopus	2.0	C4H3NO2S2	[M - H2O + H]+	C4H2NOS2+	Amino acids and Peptides	0.922	β-lactams	0.048	Aminoacids	0.044	Organoheterocyclic compounds	0.995	Azoles	0.932	Thiazoles	0.882	Thiazolecarboxylic acids and derivatives	0.662	Thiazolecarboxylic acids and derivatives	0.662	Organic compounds; Organoheterocyclic compounds; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Thiazolecarboxylic acids and derivatives; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	143.957	29.0	0.49	8.36961150433158e+17	8.36961000348373e+17	8.36961000348373e+17																																																																																															1.0	2.0	0.179	0.179	-51.614	0.475	0.5	12.821	C4H3NO2S2	[M - H2O + H]+	C4H2NOS2+	UZWWFFJHMATGGR	InChI=1S/C4H3NO2S2/c6-3(7)2-1-9-4(8)5-2/h1H,(H,5,8)(H,6,7)	2-sulfanylidene-3H-1,3-thiazole-4-carboxylate	C1=C(NC(=S)S1)C(=O)O	0.6	21818421;153698772	PUBCHEMANNOTATIONSAFETYANDTOXIC;MESH:(21818421);PUBCHEM:(21818421 153698772);PUBMED	67108934.0	143.957	29.0	0.49	8.36961150433158e+17	8.36961000348373e+17	8.36961000348373e+17		143.95688495328253	0.48975754	0	1635127.625	1636228.425	1850044.1	1814864.525	0	1766323.0	1695998.7	1600632.675	1873310.3	0	1635127.625	1636228.425	1850044.1	1814864.525	7		
19	sirius	1.0	canopus	canopus	canopus	1.0	CHN2O3P	[M + Na]+	CHN2NaO3P+	Alkaloids	0.942	Pseudoalkaloids (transamidation)	0.451	Purine alkaloids	0.517	Organoheterocyclic compounds	0.842	Heteroaromatic compounds	0.757					Heteroaromatic compounds	0.757	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	142.962	29.0	0.486	8.369611457061773e+17	8.369610004196762e+17	8.369610004154819e+17																																																																																															1.0	1.0	-inf	-inf	-47.282	1.0	0.994	10.551	CHN2O3P	[M + Na]+	CHN2NaO3P+	QHFJSLSLEZTOTO	InChI=1S/CHN2O3P/c2-3-1-6-7(4)5/h1H/p+1	Diazomethoxy-hydroxy-oxophosphanium	C(=[N+]=[N-])O[P+](=O)O	-0.2	87236604;87236605	PUBCHEM:(87236604 87236605)	2.0	142.962	29.0	0.486	8.369611457061773e+17	8.369610004196762e+17	8.369610004154819e+17		142.96178302240932	0.48613462	0	17271744.25	15878264.75	17814288.0	17643321.0	0	18312947.75	17013340.5	16482542.75	16798787.0	0	17271744.25	15878264.75	17814288.0	17643321.0	7		
20	sirius	1.0	canopus	canopus	canopus	2.0	C3H4OS2	[M + Na]+	C3H4NaOS2+	Fatty acids	0.844	Fatty acyls	0.803	Oxygenated hydrocarbons	0.935	Organoheterocyclic compounds	0.9							Organoheterocyclic compounds	0.9	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	142.959	29.0	0.489	8.369611491413124e+17	8.369610004783964e+17	8.369610004742021e+17																																																																																															1.0	2.0	0.009	0.009	-25.892	0.126	0.097	16.213	C3H4OS2	[M + Na]+	C3H4NaOS2+	NJAQMVWDOPCNRC	InChI=1S/C3H4OS2/c1-2(5)3(4)6/h5H,1H2,(H,4,6)	2-sulfanylprop-2-enethioic S-acid	C=C(C(=O)S)S	1.2	154214565	PUBCHEM:(154214565)	2.0	142.959	29.0	0.489	8.369611491413124e+17	8.369610004783964e+17	8.369610004742021e+17		142.95905249979242	0.48862454	0	11153821.25	10243890.0	11424032.5	11968175.25	0	11720697.0	11069523.5	10823385.75	11176312.75	0	11153821.25	10243890.0	11424032.5	11968175.25	7		
21																																																																																																																																																									139.96353429552258	0.4886826	0	36028874.0	33176602.0	37603664.0	37326469.0	0	39036742.0	34971204.0	34791942.5	35335720.5	0	36028874.0	33176602.0	37603664.0	37326469.0	7		
22																																																																																																																																																									143.96265551563553	0.4874362	0	2636604.55	2392921.75	2880757.075	2909698.875	0	2959254.475	2672746.375	2700837.775	2487143.625	0	2636604.55	2392921.75	2880757.075	2909698.875	7		
23	gnps	1.0	gnps																															CCMSLIB00013639059	spectra_filtered.mgf	WINE-DB-ORBITRAP.mgf	0.971684	2951360.0	0.0	10902.8	8.0	1.99506	180.99	1.0	temp/spectra_filtered.mgf23	1.0	4-Hydroxyphenylpyruvic_acid	ESI	Orbitrap	Commercial	Axel_Marchal	TE_MLS	M+H	182.985	180.16	1.0	156-39-8		O=C(O)C(=O)CC1=CC=C(O)C=C1	InChI=1S/C9H8O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,10H,5H2,(H,12,13)		1.0	Positive	WINE-DB-ORBITRAP	182.985	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C9H8O4	KKADPXVIOXHVKN-UHFFFAOYSA-N	KKADPXVIOXHVKN	Benzenoids	Benzene and substituted derivatives	Phenylpyruvic acid derivatives			Shikimates and Phenylpropanoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00013639059																																																																											180.98994588323868	0.4890549	0	6679196.625	5824801.75	6637272.375	6597044.25	0	6979564.625	6307368.125	6114774.75	6336607.5	0	6679196.625	5824801.75	6637272.375	6597044.25	7	23.0	4-Hydroxyphenylpyruvic_acid
24																																																																																																																																																									236.87802195825927	0.4901315	0	5921074.25	5173170.75	6305055.375	6311864.5	0	6534392.125	5662796.125	5621356.5	5892620.125	0	5921074.25	5173170.75	6305055.375	6311864.5	11		
25																																																																																																																																																									157.97405276355127	0.48772416	0	3297118.1	3153548.675	3399018.075	3303264.775	0	3373526.825	3350551.25	3201662.05	3227209.5	0	3297118.1	3153548.675	3399018.075	3303264.775	98		
26																																																																																																																																																									245.8652327123411	0.49054864	0	2848779.25	2132468.7	2995681.275	2967413.0	0	3142809.35	2392824.55	2570024.05	2838684.275	0	2848779.25	2132468.7	2995681.275	2967413.0	11		
27																																																																																																																																																									305.8994842497664	0.49136811	0	27456350.5	27772834.0	27840020.5	30272538.5	0	29687595.5	28645289.5	27418154.5	27590704.0	0	27456350.5	27772834.0	27840020.5	30272538.5	11		
28																																																																																																																																																									286.8916055086967	0.49178115	0	5071091.625	3471654.975	4854148.675	5178011.875	0	5337721.3	4240970.8	4386094.125	4610120.925	0	5071091.625	3471654.975	4854148.675	5178011.875	11		
29																																																																																																																																																									282.88375712454945	0.49178588	0	4752380.25	4775617.75	4955299.75	5387261.125	0	5318733.5	4910880.875	4756324.5	4884620.0	0	4752380.25	4775617.75	4955299.75	5387261.125	2		
30	sirius	1.0	canopus	canopus	canopus	1.0	C5H5BrO3S	[M + K]+	C5H5BrKO3S+	Fatty acids	0.87	Fatty Acids and Conjugates	0.776	Halogenated fatty acids	0.876	Organic acids and derivatives	0.797	Carboxylic acids and derivatives	0.808					Carboxylic acids and derivatives	0.808	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organobromides; Carbonyl compounds; Vinyl bromides; Vinyl halides; Bromoalkenes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	262.878	30.0	0.492	8.369611615900073e+17	8.369610010823762e+17	8.369610010781819e+17																																																																																															1.0	1.0	0.034	0.034	-49.942	0.987	0.984	51.045	C5H5BrO3S	[M + K]+	C5H5BrKO3S+	VZINKMDBPWIJGP	InChI=1S/C5H5BrO3S/c6-4-1-5(2-7)10(8,9)3-4/h1-3,8-9H	4-Bromo-1,1-dihydroxythiophene-2-carbaldehyde	C1=C(S(C=C1Br)(O)O)C=O	1.1	88182230	PUBCHEM:(88182230)	2.0	262.878	30.0	0.492	8.369611615900073e+17	8.369610010823762e+17	8.369610010781819e+17		262.8777707027149	0.49215317	0	11326101.75	10183816.75	11792374.5	12033230.75	0	12223005.0	11143801.0	10725370.25	11243347.5	0	11326101.75	10183816.75	11792374.5	12033230.75	11		
31																																																																																																																																																									214.9124926730397	0.49371797	0	8772615.75	8497540.5	10259053.25	7158138.875	0	8005333.5	8755892.625	8935441.5	8990680.75	0	8772615.75	8497540.5	10259053.25	7158138.875	11		
32																																																																																																																																																									287.888903586701	0.49257004	0	203344157.5	177942542.5	200269452.5	209790857.5	0	213264612.5	191308197.5	188448582.5	198325617.5	0	203344157.5	177942542.5	200269452.5	209790857.5	11		
33																																																																																																																																																									232.9231073561805	0.49290952	0	14065437.5	13604267.75	16840270.25	11727618.75	0	13260494.25	14203119.0	14477732.75	14296248.25	0	14065437.5	13604267.75	16840270.25	11727618.75	11		
34																																																																																																																																																									244.8672548201068	0.49332026	0	25696140.0	22804052.0	26219401.0	26683946.5	0	27162173.0	23975222.0	24632358.5	25633786.0	0	25696140.0	22804052.0	26219401.0	26683946.5	11		
35																																																																																																																																																									246.86240469431644	0.49332324	0	197333795.0	175462182.5	204514672.5	205171610.0	0	207745575.0	184697462.5	190359745.0	199679477.5	0	197333795.0	175462182.5	204514672.5	205171610.0	11		
36																																																																																																																																																									259.8941749099565	0.49335256	0	12467985.25	10907652.0	12264068.0	13253040.75	0	13243300.0	11501703.25	11912012.25	12235730.5	0	12467985.25	10907652.0	12264068.0	13253040.75	11		
37																																																																																																																																																									328.91540686090894	0.4933607	0	15635106.75	14171012.0	15267850.75	16251841.75	0	16742219.25	14987434.0	14367581.5	15228576.5	0	15635106.75	14171012.0	15267850.75	16251841.75	11		
38	sirius	1.0	canopus	canopus	canopus	1.0	C3O2S4	[M + Na]+	C3NaO2S4+	Shikimates and Phenylpropanoids	0.364	Tropolones	0.938	Tropolones and derivatives (Shikimate)	0.735	Organoheterocyclic compounds	0.949	Dithioles	0.807	1,2-dithioles	0.748	1,2-dithiole-3-ones	0.735	1,2-dithiole-3-ones	0.735	Organic compounds; Organoheterocyclic compounds; Organooxygen compounds; Dithioles; 1,2-dithiole-3-ones; 1,2-dithioles; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	218.868	30.0	0.494	8.369611862567114e+17	8.369610015018067e+17	8.369610015018067e+17																																																																																															1.0	1.0	-inf	-inf	-56.67	0.999	0.953	10.386	C3O2S4	[M + Na]+	C3NaO2S4+	NMWIUZKBWNNWGI	InChI=1S/C3O2S4/c6-1-4-3(8-1)5-2(7)9-3	Dithiocarbonate carbon	C1(=S)OC2(S1)OC(=S)S2	2.8	129842584	PUBCHEM:(129842584)	2.0	218.868	30.0	0.494	8.369611862567114e+17	8.369610015018067e+17	8.369610015018067e+17		218.8675427637	0.49372756	0	11143557.0	9760960.5	11409133.75	11430147.25	0	11585007.25	10207784.5	10616276.75	11334730.0	0	11143557.0	9760960.5	11409133.75	11430147.25	11		
39																																																																																																																																																									264.87299818106044	0.49373093	0	87909135.0	79960777.5	92021472.5	92848491.0	0	94911437.5	84383380.0	85725076.0	87719982.5	0	87909135.0	79960777.5	92021472.5	92848491.0	11		
40	sirius	1.0	canopus	canopus	canopus	1.0	C3H5NO6S3	[M + K]+	C3H5KNO6S3+	Fatty acids	0.61	Fatty Acids and Conjugates	0.726	Halogenated fatty acids	0.16	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.889	Carboxylic acids	0.839			Carboxylic acids	0.839	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	285.894	30.0	0.494	8.369613196104251e+17	8.369610016066643e+17	8.369610016066643e+17																																																																																															1.0	1.0	-inf	-inf	-86.82	0.971	0.268	62.137	C3H5NO6S3	[M + K]+	C3H5KNO6S3+	UMSMRMMMSOUYHA	InChI=1S/C3H5NO6S3/c1-13(9,10)4(11-2(5)6)12-3(7)8/h1H3,(H,5,6)(H,7,8)	[Carboxysulfanyl(methylsulfonyl)amino]sulfanylformic acid	CS(=O)(=O)N(SC(=O)O)SC(=O)O	0.1	20242500	PUBCHEM:(20242500)	2.0	285.894	30.0	0.494	8.369613196104251e+17	8.369610016066643e+17	8.369610016066643e+17		285.8938326483946	0.49373457	0	26045987.0	22445328.0	25175627.5	26771670.0	0	27185940.0	23949354.0	24139238.0	25164080.5	0	26045987.0	22445328.0	25175627.5	26771670.0	11		
41																																																																																																																																																									255.939095572398	0.49409848	0	22579262.5	20794605.5	24375324.0	18308719.5	0	20133964.0	21586490.0	22379992.0	21957465.5	0	22579262.5	20794605.5	24375324.0	18308719.5	11		
42																																																																																																																																																									161.9733414096688	0.49261802	0	208723.54	346577.75	473503.7175	488979.075	0	262017.03	433485.5375	459658.3000000001	362623.215	0	208723.54	346577.75	473503.7175	488979.075	-1		
43																																																																																																																																																									318.7921873951274	0.49568546	0	21649711.5	20894414.5	22872413.5	22708148.0	0	23942585.0	21426665.5	20874700.0	21880737.0	0	21649711.5	20894414.5	22872413.5	22708148.0	34		
44	sirius	1.0	canopus	canopus	canopus	1.0	CH4O4S4	[M + Na]+	CH4NaO4S4+	Fatty acids	0.709	Fatty acyls	0.425	Fatty alcohols	0.038	Organosulfur compounds	0.858							Organosulfur compounds	0.858	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	230.89	30.0	0.497	8.369611740722573e+17	8.369610018163795e+17	8.369610018163795e+17																																																																																															1.0	1.0	-inf	-inf	-31.62	0.856	0.935	31.724	CH4O4S4	[M + Na]+	CH4NaO4S4+	WSPWWYSDRMFWGC	InChI=1S/CH4O4S4/c2-8(3,6)1-9(4,5)7/h1H2,(H,2,3,6)(H,4,5,7)	Hydroxy-(hydroxysulfonothioylmethyl)-oxo-sulfanylidene-lambda6-sulfane	C(S(=O)(=S)O)S(=O)(=S)O	1.5	88003726	PUBCHEM:(88003726);PUBMED	66.0	230.89	30.0	0.497	8.369611740722573e+17	8.369610018163795e+17	8.369610018163795e+17		230.89013958769823	0.49727842	0	8105435.0	3269561.375	10053023.125	8581936.5	0	6798767.625	7707077.575	7887521.375	7616589.425	0	8105435.0	3269561.375	10053023.125	8581936.5	-1		
45																																																																																																																																																									464.722824508734	0.4980888	0	9676639.75	9592000.5	10497652.5	10698530.75	0	11354363.75	9923315.25	9435962.25	9751182.25	0	9676639.75	9592000.5	10497652.5	10698530.75	79		
46	sirius	1.0	canopus	canopus	canopus	1.0	C8H18N2	[M + H]+	C8H19N2+	Alkaloids	0.964	Ornithine alkaloids	0.942	Polyamines	0.956	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Amines	0.936	Tertiary amines	0.475	Trialkylamines	0.532	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Trialkylamines; Amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	143.154	30.0	0.497	8.369611394734414e+17	8.369610019128485e+17	8.369610019128485e+17																																																																																															1.0	1.0	0.451	0.459	-47.053	0.551	0.333	31.495	C8H18N2	[M + H]+	C8H19N2+	LSDYCEIPEBJKPT	InChI=1S/C8H18N2/c9-5-1-2-6-10-7-3-4-8-10/h1-9H2	4-(Pyrrolidin-1-yl)butan-1-amine	C1CCN(C1)CCCCN	0.5	162399576;7019183;2762762	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(162399576 7019183 2762762);DSSTox:(DTXSID90376428)	137506062338.0	143.154	30.0	0.497	8.369611394734414e+17	8.369610019128485e+17	8.369610019128485e+17		143.15411554069038	0.4973343	0	11153293.75	344301.1075	11705928.0	9707131.75	0	7620332.805	8361237.779999999	8301179.029999999	8627904.9925	0	11153293.75	344301.1075	11705928.0	9707131.75	7		
47																																																																																																																																																									336.8027404303959	0.49845156	0	6274548.125	6232119.625	6134920.125	6691417.25	0	6877476.75	6163827.875	6145427.0	6146273.5	0	6274548.125	6232119.625	6134920.125	6691417.25	79		
48																																																																																																																																																									582.658231966376	0.49884742	0	4346500.675	4577092.25	4639489.3	5034254.125	0	5211108.75	4508114.925	4245496.425	4632616.25	0	4346500.675	4577092.25	4639489.3	5034254.125	-1		
49																																																																																																																																																									288.89101780529904	0.49178794	0	17506864.5	15377392.5	16594257.5	17984605.0	0	18690295.5	15532733.25	15968442.75	17271648.0	0	17506864.5	15377392.5	16594257.5	17984605.0	11		
