feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_group:GNPSGROUP:11	gnps_mn_ATTRIBUTE_group:GNPSGROUP:4	gnps_mn_ATTRIBUTE_group:GNPSGROUP:8	gnps_mn_ATTRIBUTE_group:GNPSGROUP:WT	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:A	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:B	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:C	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:D	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthB1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA2	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:WT	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
11	gnps	1.0	gnps	gnps	gnps																													CCMSLIB00004707093	spectra_filtered.mgf	MONA.mgf	0.788841	1513190.0	0.0	998.806	15.0	0.848389	850.251	1.0	temp/spectra_filtered.mgf11	1.0	(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid		ESI-QFT	isolated	MoNA	MoNA:VF-NPL-QEHF016030	[M+K]+	849.403	0.0	1.0			CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)C5CC[C@]43C)C2C1	InChI=1S/C42H66O15/c1-37(2)13-15-42(36(53)57-34-30(49)27(46)26(45)22(18-43)54-34)16-14-40(5)20(21(42)17-37)7-8-24-38(3)11-10-25(39(4,19-44)23(38)9-12-41(24,40)6)55-35-31(50)28(47)29(48)32(56-35)33(51)52/h7,21-32,34-35,43-50H,8-19H2,1-6H3,(H,51,52)/t21?,22-,23?,24?,25+,26-,27+,28+,29+,30-,31-,32+,34+,35-,38+,39+,40-,41-,42+/m1/s1		3.0	positive	MONA	849.403	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C42H66O15	RZQHWSDMLZHIRN-MCTPBCADSA-N	RZQHWSDMLZHIRN	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Triterpenoids	Oleanane triterpenoids	Terpenoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00004707093																																																																											850.2514145348215	0.47134376	0	1090238.235	1116527.2225	1111121.1	969433.95	0	1041739.21	1088489.9375	1132225.675	1024865.685	0	1090238.235	1116527.2225	1111121.1	969433.95	-1	11.0	(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid
12	isdb & sirius	1.0	canopus|isdb	canopus	canopus	2.0	C10H12O4	[M + H]+	C10H13O4+	Shikimates and Phenylpropanoids	0.543	Phenylpropanoids (C6-C3)	0.709	Cinnamic acids and derivatives	0.599	Benzenoids	0.999	Phenols	0.858	Methoxyphenols	0.926			Methoxyphenols	0.926	Organic compounds; Aldehydes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Benzoyl derivatives; Organooxygen compounds; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl-aldehydes; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	197.081	28.0	0.472	8.390797453206207e+17	8.390796032385677e+17	8.390796032343734e+17																																															-1.0							58.0	0.42601278	ISDB	http://www.wikidata.org/entity/Q906309	OJOBTAOGJIWAGB-UHFFFAOYSA-N	InChI=1S/C10H12O4/c1-6(11)7-4-8(13-2)10(12)9(5-7)14-3/h4-5,12H,1-3H3	COc1cc(C(C)=O)cc(OC)c1O	C10H12O4		196.073558864	Acetosyringone	OJOBTAOGJIWAGB	Shikimates and Phenylpropanoids			http://www.wikidata.org/entity/Q26280580	Rhizobium rhizogenes	5898446.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Rhizobiaceae']	['Unknown']	['Rhizobium']	['Agrobacterium rhizogenes']		['Bacteria']		['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Rhizobiaceae']				5.0	0.0	6.70405113697052	1.0	1.0	2.0	0.247	0.266	-105.767	0.275	0.5	85.821	C10H12O4	[M + H]+	C10H13O4+	UCTUXUGXIFRVGX	InChI=1S/C10H12O4/c1-12-8-5-4-7(6-11)9(13-2)10(8)14-3/h4-6H,1-3H3	2,3,4-trimethoxybenzaldehyde	COC1=C(C(=C(C=C1)C=O)OC)OC	1.3	75006	COCONUT:(CNP0413552);NORMAN:(NS00021056);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0366973);LotusExpanded;PUBCHEM:(75006);DSSTox:(DTXSID6062179);PUBMED:(null)	146099404866.0	197.081	28.0	0.472	8.390797453206207e+17	8.390796032385677e+17	8.390796032343734e+17		197.0808673353696	0.47501713	0	489496.6375	1799798.9249999998	391944.2025	384176.68	0	845842.23	767975.39	659802.4275	791796.3975	0	489496.6375	1799798.9249999998	391944.2025	384176.68	-1		
13	isdb & sirius	1.0	canopus	canopus	canopus	1.0	C42H83NO11	[M - H2O + H]+	C42H82NO10+	Polyketides	0.49	Macrolides	0.736	Open-chain polyketides	0.52	Organic oxygen compounds	1.0	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.509	Monosaccharides	0.538	Monosaccharides	0.538	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	760.587	28.0	0.47	8.390797501650424e+17	8.390796033056765e+17	8.390796033056765e+17																																															78.0	Terpenoids	0.1428571428571428	Meroterpenoids	0.1428571428571428	Prenyl quinone meroterpenoids	0.1428571428571428	1.0	0.20833191	ISDB									VKFOKNZWECRZTN							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	0.8333276510238647	1.0	1.0	1.0	0.233	0.233	-306.736	0.385	0.333	142.752	C42H83NO11	[M - H2O + H]+	C42H82NO10+	CWUUCAZZNNCXSL	InChI=1S/C42H83NO11/c1-4-6-8-10-12-14-16-18-20-22-24-26-28-51-32-36(52-29-27-25-23-21-19-17-15-13-11-9-7-5-2)40(49)38(47)34(46)31-53-42-37(43-33(3)45)41(50)39(48)35(30-44)54-42/h34-42,44,46-50H,4-32H2,1-3H3,(H,43,45)	1-O-[2-(Acetylamino)-2-deoxy-beta-D-glucopyranosyl]-5-O,6-O-ditetradecyl-D-mannitol	CCCCCCCCCCCCCCOCC(C(C(C(COC1C(C(C(C(O1)CO)O)O)NC(=O)C)O)O)O)OCCCCCCCCCCCCCC	9.2	101102757;101102758	PUBCHEM:(101102757 101102758)	2.0	760.587	28.0	0.47	8.390797501650424e+17	8.390796033056765e+17	8.390796033056765e+17		760.5865524073291	0.4701272	0	0.0	6010337.55	0.0	0.0	0	2123653.5	1387456.875	906062.3	1593164.875	0	0.0	6010337.55	0.0	0.0	78		
14																																																																																																																																																									508.5358318731416	0.47748595	0	4384051.75	5351350.625	4946892.2	4726103.9	0	4985078.5	4250665.775	5574027.625	4598626.575	0	4384051.75	5351350.625	4946892.2	4726103.9	6		
15	sirius	1.0	canopus	canopus	canopus	1.0	C34H64O	[M + H3N + H]+	C34H68NO+	Terpenoids	0.922	Diterpenoids	0.191	Prenyl quinone meroterpenoids	0.289	Lipids and lipid-like molecules	0.908	Prenol lipids	0.732					Prenol lipids	0.732	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	506.529	29.0	0.479	8.390797789589421e+17	8.390796034440886e+17	8.390796034398943e+17																																																																																															1.0	1.0	0.105	0.105	-157.381	1.0	0.333	73.218	C34H64O	[M + H3N + H]+	C34H68NO+	OTCMZAZJVCILSR	InChI=1S/C34H64O/c1-4-6-8-10-12-14-16-18-20-22-24-26-32-28-31(3)34(30-35)29-33(32)27-25-23-21-19-17-15-13-11-9-7-5-2/h35H,4-30H2,1-3H3	(2-Methyl-4,5-Ditridecyl-1,4-Cyclohexadienyl)Methanol	CCCCCCCCCCCCCC1=C(CC(=C(C1)C)CO)CCCCCCCCCCCCC	13.4	15381134	COCONUT:(CNP0112957);MiMeDB:(MMDBc0007366);SUPERNATURAL:(SN0274581);PUBCHEM:(15381134);LOTUS:(Q77380803)	1345323010.0	506.529	29.0	0.479	8.390797789589421e+17	8.390796034440886e+17	8.390796034398943e+17		506.5293037198901	0.47891578	0	65756364.0	70538921.0	69632026.5	63709951.5	0	69998737.5	61253521.5	73002450.0	65382554.0	0	65756364.0	70538921.0	69632026.5	63709951.5	6		
16	sirius	1.0	canopus	canopus	canopus	1.0	C32H62O	[M + H3N + H]+	C32H66NO+	Fatty acids	0.903	Fatty acyls	0.315	Fatty alcohols	0.463	Lipids and lipid-like molecules	0.936	Fatty Acyls	0.627					Fatty Acyls	0.627	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	480.515	29.0	0.481	8.390797412815057e+17	8.390796035070031e+17	8.390796035028088e+17																																																																																															1.0	1.0	0.07	0.104	-140.45	0.346	0.333	39.243	C32H62O	[M + H3N + H]+	C32H66NO+	YATMVCAGKFBFQY	InChI=1S/C32H62O/c1-3-5-7-9-11-13-15-16-17-18-20-22-24-26-28-30-32(31-33)29-27-25-23-21-19-14-12-10-8-6-4-2/h30-31H,3-29H2,1-2H3	2-tridecylnonadec-2-enal	CCCCCCCCCCCCCCCCC=C(CCCCCCCCCCCCC)C=O	15.3	85989835;139585277	COCONUT:(CNP0356374);SUPERNATURAL:(SN0445268);PUBCHEM:(85989835 139585277);LOTUS:(Q105345577 Q104201521)	271581186.0	480.515	29.0	0.481	8.390797412815057e+17	8.390796035070031e+17	8.390796035028088e+17		480.51495074782815	0.4812256	0	1397863.125	1357516.275	1769520.675	1196416.225	0	1878326.275	1277765.3	1161519.35	1403705.375	0	1397863.125	1357516.275	1769520.675	1196416.225	-1		
17	sirius	1.0	canopus	canopus	canopus	1.0	C40H60O7	[M + H3N + H]+	C40H64NO7+	Terpenoids	0.99	Triterpenoids	0.937	Ursane and Taraxastane triterpenoids	0.419	Lipids and lipid-like molecules	0.981	Prenol lipids	0.883	Triterpenoids	0.793			Triterpenoids	0.793	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	670.468	29.0	0.48	8.39079746646021e+17	8.390796035699177e+17	8.390796035699177e+17																																																																																															1.0	1.0	0.272	0.272	-320.666	0.951	0.333	69.41	C40H60O7	[M + H3N + H]+	C40H64NO7+	RBBWLAVJQZGGMQ	InChI=1S/C40H60O7/c1-10-24-18-25(46-22-24)17-23(2)47-33(43)28-20-40(34(44)45)27(19-35(28,3)4)26-11-12-30-37(7)15-14-31(41)36(5,6)29(37)13-16-38(30,8)39(26,9)21-32(40)42/h10-11,17,25,27-32,41-42H,12-16,18-22H2,1-9H3,(H,44,45)	3-({[1-(4-ethylideneoxolan-2-yl)prop-1-en-2-yl]oxy}carbonyl)-5,10-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-4a-carboxylic acid	CC=C1CC(OC1)C=C(C)OC(=O)C2CC3(C(CC2(C)C)C4=CCC5C6(CCC(C(C6CCC5(C4(CC3O)C)C)(C)C)O)C)C(=O)O	7.1	162884481;162884482	COCONUT:(CNP0150750);TeroMol:(TKC167488);SUPERNATURAL:(SN0320584);PUBCHEM:(162884481 162884482)	11534338.0	670.468	29.0	0.48	8.39079746646021e+17	8.390796035699177e+17	8.390796035699177e+17		670.4679577351507	0.48036534	0	2167771.125	2469048.15	2085720.05	2185951.875	0	2627200.65	1957129.8	2149531.1	2174629.65	0	2167771.125	2469048.15	2085720.05	2185951.875	13		
18																																																																																																																																																									1142.8257733016922	0.48102048	0	1239507.2	1136158.025	1326093.16	674144.4875	0	1178273.35	885228.965	1141696.52	1170704.0375	0	1239507.2	1136158.025	1326093.16	674144.4875	43		
19	sirius	1.0	canopus	canopus	canopus	1.0	C32H60O	[M + H3N + H]+	C32H64NO+	Fatty acids	0.808	Fatty acyls	0.247	Fatty alcohols	0.216	Lipids and lipid-like molecules	0.842							Lipids and lipid-like molecules	0.842	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	478.499	29.0	0.483	8.39079746809599e+17	8.39079603712524e+17	8.390796037083297e+17																																																																																															1.0	1.0	0.051	0.051	-145.571	0.99	0.333	43.58	C32H60O	[M + H3N + H]+	C32H64NO+	YLJHJROOFZXHDT	InChI=1S/C32H60O/c1-3-5-7-9-11-13-15-16-17-18-20-22-24-26-28-30-32(31-33)29-27-25-23-21-19-14-12-10-8-6-4-2/h16-17,30-31H,3-15,18-29H2,1-2H3	2-tridecylnonadeca-2,10-dienal	CCCCCCCCCCCCCC(=CCCCCCCC=CCCCCCCCC)C=O	14.4	85989831;139583674	COCONUT:(CNP0413678);SUPERNATURAL:(SN0453562);PUBCHEM:(85989831 139583674);LOTUS:(Q104201816 Q105350153)	271581186.0	478.499	29.0	0.483	8.39079746809599e+17	8.39079603712524e+17	8.390796037083297e+17		478.4985802829702	0.48251522	0	7407783.125	6346700.875	7435741.25	8239228.0	0	7597185.75	7740033.0	7276297.625	6815936.875	0	7407783.125	6346700.875	7435741.25	8239228.0	6		
20	sirius	1.0	canopus	canopus	canopus	1.0	C34H60O	[M + H3N + H]+	C34H64NO+	Fatty acids	0.786	Fatty acyls	0.191	Prenyl quinone meroterpenoids	0.3	Lipids and lipid-like molecules	0.941	Fatty Acyls	0.681	Fatty alcohols	0.544			Fatty alcohols	0.544	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Primary alcohols; Organooxygen compounds; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	502.499	29.0	0.483	8.390797442510732e+17	8.390796037838272e+17	8.390796037838272e+17																																																																																															1.0	1.0	0.049	0.049	-268.766	0.999	0.333	138.09	C34H60O	[M + H3N + H]+	C34H64NO+	CTELIZCHQSPORU	InChI=1S/C34H60O/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-34(33-35)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h12,14,17-19,21,32-33H,3-11,13,15-16,20,22-31H2,1-2H3	2-(pentadeca-6,9-dien-1-yl)nonadeca-2,10-dienal	CCCCCCCCC=CCCCCCCC=C(CCCCCC=CCC=CCCCCC)C=O	13.9	85989836;139584255	COCONUT:(CNP0356371);SUPERNATURAL:(SN0054937);PUBCHEM:(85989836 139584255);LOTUS:(Q103818008 Q104969745)	271581186.0	502.499	29.0	0.483	8.390797442510732e+17	8.390796037838272e+17	8.390796037838272e+17		502.4990660983268	0.48251522	0	17751926.0	16042972.5	17692772.75	20413567.75	0	18390337.5	18778330.25	17969254.5	16763316.75	0	17751926.0	16042972.5	17692772.75	20413567.75	6		
21	sirius	1.0	canopus	canopus	canopus	1.0	C34H62O	[M + H3N + H]+	C34H66NO+	Terpenoids	0.819	Fatty esters	0.144	Prenyl quinone meroterpenoids	0.48	Lipids and lipid-like molecules	0.851	Prenol lipids	0.651					Prenol lipids	0.651	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	504.514	29.0	0.483	8.390798442852319e+17	8.390796038551304e+17	8.39079603850936e+17																																																																																															1.0	1.0	0.038	0.038	-211.002	0.999	0.333	105.832	C34H62O	[M + H3N + H]+	C34H66NO+	MYFWKHCLOLRMPF	InChI=1S/C34H62O/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-34(33-35)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h17-19,21,32-33H,3-16,20,22-31H2,1-2H3	2-(pentadec-6-en-1-yl)nonadeca-2,10-dienal	CCCCCCCCC=CCCCCCCC=C(CCCCCC=CCCCCCCCC)C=O	14.5	85989839;139586776	COCONUT:(CNP0356377);SUPERNATURAL:(SN0238593);PUBCHEM:(85989839 139586776);LOTUS:(Q105174872 Q104172167)	271581186.0	504.514	29.0	0.483	8.390798442852319e+17	8.390796038551304e+17	8.39079603850936e+17		504.5143756407451	0.48251522	0	84000306.5	76943984.5	83817678.0	93541051.0	0	86858656.0	86578014.5	85854285.0	79012064.5	0	84000306.5	76943984.5	83817678.0	93541051.0	6		
22	sirius	1.0	canopus	canopus	canopus	2.0	C34H67NO3	[M - H2O + H]+	C34H66NO2+	Fatty acids	1.0	Spingolipids	1.0	Ceramides	1.0	Lipids and lipid-like molecules	0.99	Sphingolipids	0.988	Ceramides	0.997	Long-chain ceramides	0.706	Long-chain ceramides	0.706	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	520.509	29.0	0.483	8.390797524341612e+17	8.390796039222392e+17	8.390796039180449e+17																																																																																															1.0	2.0	0.286	0.633	-134.863	0.019	0.333	108.188	C34H67NO3	[M - H2O + H]+	C34H66NO2+	UQKAUNJILIUTGT	InChI=1S/C34H67NO3/c1-3-5-7-9-11-13-15-16-17-18-20-22-24-26-28-30-34(38)35-32(31-36)33(37)29-27-25-23-21-19-14-12-10-8-6-4-2/h27,29,32-33,36-37H,3-26,28,30-31H2,1-2H3,(H,35,38)	N-(octadecanoyl)-hexadecasphing-4-enine	CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCC)O	12.9	10582678;138274073	CHEBI:(179990);LIPIDMAPS:(LMSP02010046);LotusExpanded;PUBCHEM:(10582678 138274073)	10737418274.0	520.509	29.0	0.483	8.390797524341612e+17	8.390796039222392e+17	8.390796039180449e+17		520.5093133493107	0.48294303	0	5623217.375	6721742.125	5351367.8	7245825.375	0	7065696.0	6295110.05	5919377.5	5661969.125	0	5623217.375	6721742.125	5351367.8	7245825.375	6		
23																																																																																																																																																									503.5023799306841	0.48303318	0	6644389.5	5849502.75	6448217.25	7655806.5	0	7022710.5	6928711.375	6501969.0	6144525.125	0	6644389.5	5849502.75	6448217.25	7655806.5	-1		
24	sirius	1.0	canopus	canopus	canopus	1.0	C34H58O	[M + H3N + H]+	C34H62NO+	Terpenoids	0.985	Triterpenoids	0.614	Lupane triterpenoids	0.128	Lipids and lipid-like molecules	0.978	Prenol lipids	0.857	Triterpenoids	0.55			Triterpenoids	0.55	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Triterpenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	500.483	29.0	0.486	8.390799371681005e+17	8.390796040606513e+17	8.39079604056457e+17																																																																																															1.0	1.0	0.089	0.127	-176.265	0.877	0.333	81.891	C34H58O	[M + H3N + H]+	C34H62NO+	KFHUKCDZLVVXRL	InChI=1S/C34H58O/c1-12-30(4,5)24(3)14-13-23(2)25-17-21-34(10)27-15-16-28-31(6,7)29(35-11)19-20-32(28,8)26(27)18-22-33(25,34)9/h18,23,25,27-29H,3,12-17,19-22H2,1-2,4-11H3	1-(6,6-dimethyl-5-methylideneoctan-2-yl)-7-methoxy-3a,6,6,9a,11a-pentamethyl-1H,2H,3H,3aH,3bH,4H,5H,5aH,6H,7H,8H,9H,9aH,11H,11aH-cyclopenta[a]phenanthrene	CCC(C)(C)C(=C)CCC(C)C1CCC2(C1(CC=C3C2CCC4C3(CCC(C4(C)C)OC)C)C)C	11.4	22296238;629978	COCONUT:(CNP0314573);TeroMol:(TKC053388);SUPERNATURAL:(SN0184093);PUBCHEM:(22296238 629978);LOTUS:(Q105140381)	279969794.0	500.483	29.0	0.486	8.390799371681005e+17	8.390796040606513e+17	8.39079604056457e+17		500.4833539986467	0.48602277	0	1963462.275	1917313.0	1951327.575	2284794.325	0	2084455.825	2099688.85	2048418.025	1884334.475	0	1963462.275	1917313.0	1951327.575	2284794.325	-1		
25	sirius	1.0	canopus	canopus	canopus	1.0	C28H54O	[M + H3N + H]+	C28H58NO+	Fatty acids	0.964	Fatty esters	0.811	Wax monoesters	0.595	Lipids and lipid-like molecules	0.775	Fatty Acyls	0.746					Fatty Acyls	0.746	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	424.451	29.0	0.488	8.390797555253636e+17	8.390796041235658e+17	8.390796041193715e+17																																																																																															1.0	1.0	0.074	0.074	-140.579	1.0	0.333	107.51	C28H54O	[M + H3N + H]+	C28H58NO+	OQRCYPXTYUJJMF	InChI=1S/C28H54O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29/h9-10,28H,2-8,11-27H2,1H3	19-Octacosenal	CCCCCCCCC=CCCCCCCCCCCCCCCCCCC=O	12.6	25245229	METACYC:(CPD-8464);PUBCHEM:(25245229)	2050.0	424.451	29.0	0.488	8.390797555253636e+17	8.390796041235658e+17	8.390796041193715e+17		424.4512637527176	0.4877205	0	4136178.15	3601581.75	4083438.375	4618070.75	0	4410464.25	3865039.4	4125106.675	4038658.7	0	4136178.15	3601581.75	4083438.375	4618070.75	6		
