cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:11	ATTRIBUTE_group:GNPSGROUP:4	ATTRIBUTE_group:GNPSGROUP:8	ATTRIBUTE_group:GNPSGROUP:WT	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:A	ATTRIBUTE_replicate:GNPSGROUP:B	ATTRIBUTE_replicate:GNPSGROUP:C	ATTRIBUTE_replicate:GNPSGROUP:D	ATTRIBUTE_mutant:GNPSGROUP:nan	ATTRIBUTE_mutant:GNPSGROUP:xthA1	ATTRIBUTE_mutant:GNPSGROUP:xthB1	ATTRIBUTE_mutant:GNPSGROUP:xthA2	ATTRIBUTE_mutant:GNPSGROUP:WT
984	647.5336035832079	9.923057	0	0.0	765923.425	0.0	0.0	0	210793.425	199858.2	355271.8	0.0	0	0.0	765923.425	0.0	0.0
985	625.5517358021649	9.923696	0	58953.3	9829979.5	79031.0075	0.0	0	2593745.0	2245939.3	4601779.0075	526500.5	0	58953.3	9829979.5	79031.0075	0.0
986	690.506958967283	9.913761	0	166696.47749999998	230432.1375	471422.7125	337277.01749999996	0	184366.9725	437421.635	309770.0125	274269.725	0	166696.47749999998	230432.1375	471422.7125	337277.01749999996
987	468.4779240581042	9.930004	0	102131.575	0.0	0.0	0.0	0	0.0	102131.575	0.0	0.0	0	102131.575	0.0	0.0	0.0
988	651.5673836599595	9.9384575	0	184767.015	2974017.335	60724.975	0.0	0	1206837.125	658259.24	1148867.85	205545.11	0	184767.015	2974017.335	60724.975	0.0
989	369.24246755374776	9.953495	0	239817.725	260356.89250000002	280796.0375	266448.6825	0	271736.755	229041.7025	275684.545	270956.33499999996	0	239817.725	260356.89250000002	280796.0375	266448.6825
990	426.31270227959385	9.953761	0	263141.89	283301.71499999997	287999.085	295122.9375	0	287655.4525	261385.8475	273371.065	307153.2625	0	263141.89	283301.71499999997	287999.085	295122.9375
991	488.3736787682567	9.954047	0	839405.7	831326.325	866063.0700000001	886111.825	0	856991.05	774484.73	847357.3	944073.84	0	839405.7	831326.325	866063.0700000001	886111.825
992	677.5830801671831	9.960812	0	2479814.4875	206906.52000000002	711641.6200000001	513453.1875	0	411352.8325	2215447.0125	670733.2875000001	614282.6825	0	2479814.4875	206906.52000000002	711641.6200000001	513453.1875
993	699.5647812184767	9.966525	0	178869.9375	0.0	0.0	0.0	0	0.0	178869.9375	0.0	0.0	0	178869.9375	0.0	0.0	0.0
994	454.4982713161396	9.995471	0	207683.8125	0.0	32670.5425	0.0	0	0.0	207683.8125	32670.5425	0.0	0	207683.8125	0.0	32670.5425	0.0
995	285.29801253429764	9.999421	0	1574467.7000000002	1035310.5349999999	954598.115	1584111.6	0	1058482.06	1616363.775	1249405.65	1224236.465	0	1574467.7000000002	1035310.5349999999	954598.115	1584111.6
996	162.90698711829702	10.116441	0	349803.5625	320934.225	330468.13	316464.7	0	328079.01	319482.85	323875.4125	346233.345	0	349803.5625	320934.225	330468.13	316464.7
997	665.5831236517943	10.071297	0	116878.6325	0.0	0.0	0.0	0	0.0	116878.6325	0.0	0.0	0	116878.6325	0.0	0.0	0.0
998	310.3103096160371	10.071707	0	2586152.35	1213402.76	1752361.75	2385754.25	0	1574170.6099999999	2387095.875	2183198.1	1793206.525	0	2586152.35	1213402.76	1752361.75	2385754.25
999	690.507011193788	10.062466	0	166693.13	205038.78749999998	466279.285	388992.6125	0	194850.7375	400443.48	306856.8725	324852.725	0	166693.13	205038.78749999998	466279.285	388992.6125
1000	311.31365576986065	10.072181	0	576426.09	267017.2425	392449.765	554351.495	0	360487.9475	549485.8325	488803.375	391467.4375	0	576426.09	267017.2425	392449.765	554351.495
1001	145.95439911247848	10.125639	0	486319.89	500311.25249999994	358223.4575	502604.6075	0	495375.7775	495440.305	370122.555	486520.57	0	486319.89	500311.25249999994	358223.4575	502604.6075
1002	163.96500509481535	10.133657	0	165094.8275	314844.435	237879.91	333013.1975	0	322242.53500000003	236485.65	166117.745	325986.44	0	165094.8275	314844.435	237879.91	333013.1975
1003	143.95899230865427	10.138844	0	1282217.55	1286781.475	1255774.35	1318683.675	0	1278309.25	1288355.2000000002	1295755.75	1281036.85	0	1282217.55	1286781.475	1255774.35	1318683.675
1004	161.9695864364293	10.142021	0	625339.575	830971.725	583749.435	807768.4025000001	0	813039.0625	603653.775	604429.735	826706.565	0	625339.575	830971.725	583749.435	807768.4025000001
1005	425.3049461416445	10.114745	0	281915.285	265874.305	274640.4675	272961.5625	0	271063.0025	272535.1575	262442.435	289351.025	0	281915.285	265874.305	274640.4675	272961.5625
1006	498.5246233588112	10.133397	0	176694.775	0.0	0.0	0.0	0	0.0	176694.775	0.0	0.0	0	176694.775	0.0	0.0	0.0
1007	758.5698087808157	10.182631	0	205371.9125	700112.0125	561786.615	1246702.525	0	1036977.9199999999	613832.2	520349.4	542813.545	0	205371.9125	700112.0125	561786.615	1246702.525
1008	691.598736237707	10.14092	0	516230.66000000003	0.0	261293.675	0.0	0	0.0	540075.425	168289.215	69159.695	0	516230.66000000003	0.0	261293.675	0.0
1009	161.96957944145933	10.159596	0	823278.915	789239.7150000001	784141.2849999999	759415.6975	0	795989.5875	779921.7	769425.585	810738.74	0	823278.915	789239.7150000001	784141.2849999999	759415.6975
1010	143.95899293980648	10.157319	0	1222238.85	1252899.075	1249440.2	1277913.925	0	1248176.975	1243483.625	1275079.7	1235751.75	0	1222238.85	1252899.075	1249440.2	1277913.925
1011	163.9649960451311	10.168231	0	329533.635	304722.9725	306551.71499999997	307941.605	0	315191.23	306127.79500000004	311179.5	316251.40249999997	0	329533.635	304722.9725	306551.71499999997	307941.605
1012	162.90698545715398	10.162893	0	334477.0	322669.2425	252931.84999999998	306803.1175	0	318044.4575	249070.5625	323406.19	326360.0	0	334477.0	322669.2425	252931.84999999998	306803.1175
1013	145.95439959850538	10.171146	0	454763.405	358810.83	358946.01749999996	499189.635	0	467186.35	477043.22	239355.4	488124.9175	0	454763.405	358810.83	358946.01749999996	499189.635
1014	718.538087279043	10.216718	0	32481.0675	195163.4125	200175.26	452816.35	0	345723.9275	178767.8425	147742.5375	208401.78250000003	0	32481.0675	195163.4125	200175.26	452816.35
1015	142.99115896154126	10.1776905	0	300781.765	313916.45	307896.0375	156909.285	0	297879.1925	303196.775	236825.225	241602.345	0	300781.765	313916.45	307896.0375	156909.285
1016	808.5830700889802	10.238842	0	0.0	81583.43	91673.39749999999	233783.63	0	191134.425	56667.215	78697.405	80541.4125	0	0.0	81583.43	91673.39749999999	233783.63
1017	184.88904163383577	10.1994	0	435662.4	405794.19	410510.2975	387097.5525	0	397594.4675	410157.96499999997	411023.39	420288.6175	0	435662.4	405794.19	410510.2975	387097.5525
1018	758.5698040000436	10.226579	0	236380.04	695364.825	564777.565	1249730.8499999999	0	1037480.0725	644708.2799999999	520983.6525	543081.275	0	236380.04	695364.825	564777.565	1249730.8499999999
1019	780.5517973100783	10.250614	0	0.0	143094.04	109999.4425	238796.355	0	186535.64500000002	113313.875	87998.78	104041.5375	0	0.0	143094.04	109999.4425	238796.355
1020	679.5987585420082	10.205156	0	2521243.505	0.0	853721.675	461834.875	0	330214.49	2313889.8	594538.3500000001	598157.415	0	2521243.505	0.0	853721.675	461834.875
1021	744.5541368719528	10.222459	0	423821.3175	953323.9725	722379.4299999999	1640873.4124999999	0	1345835.4849999999	828494.1599999999	830389.3925	735679.095	0	423821.3175	953323.9725	722379.4299999999	1640873.4124999999
1022	451.32077280024106	10.231213	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1023	425.3049867937584	10.239942	0	1944988.85	1884229.35	1843457.0	1836881.975	0	1937012.475	1873383.625	1833966.3	1865194.775	0	1944988.85	1884229.35	1843457.0	1836881.975
1024	470.3630013573725	10.240889	0	782373.4225	749806.425	775167.7	747830.8875	0	770032.6575	763113.5875	750182.3625	771849.8275	0	782373.4225	749806.425	775167.7	747830.8875
1025	447.2870389055377	10.242025	0	289816.48	278097.8075	299101.18	275840.91500000004	0	281467.395	290800.34750000003	284276.8675	286311.77249999996	0	289816.48	278097.8075	299101.18	275840.91500000004
1026	786.6011020498132	10.244782	0	338204.9025	677488.4924999999	587138.21	1444351.225	0	1217976.2349999999	641599.2375	620964.7625	566642.595	0	338204.9025	677488.4924999999	587138.21	1444351.225
1027	396.3834630748645	10.272538	0	358036.5	194494.77250000002	301869.6825	410210.6875	0	323913.72500000003	348724.2175	260859.55	331114.15	0	358036.5	194494.77250000002	301869.6825	410210.6875
1028	568.4274112502818	10.274432	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1029	766.5357635283061	10.291403	0	72721.48250000001	192372.6125	135187.2675	353217.97	0	291754.175	174292.775	155728.59	131723.7925	0	72721.48250000001	192372.6125	135187.2675	353217.97
1030	629.2736691926167	10.312826	0	0.0	154085.55	95569.695	127593.1775	0	92826.26250000001	87121.1875	131170.0375	66130.935	0	0.0	154085.55	95569.695	127593.1775
1031	607.2912653736768	10.315085	0	684280.45	983231.2875	874314.7975	783788.5375	0	750266.2475	854701.3	971487.2749999999	749160.25	0	684280.45	983231.2875	874314.7975	783788.5375
1032	758.5698079097901	10.329616	0	256648.93	656717.2649999999	555251.005	1190106.755	0	1000050.4299999999	634190.14	507259.81	517223.57499999995	0	256648.93	656717.2649999999	555251.005	1190106.755
1033	718.5381293913226	10.318983	0	33657.54	192772.8125	236767.7975	452457.92500000005	0	322257.3725	182420.1875	175514.90000000002	235463.615	0	33657.54	192772.8125	236767.7975	452457.92500000005
1034	184.88905769213133	10.293585	0	436234.1	405022.15	402552.7075	377394.08	0	397688.4225	400314.7175	399946.1125	423253.78500000003	0	436234.1	405022.15	402552.7075	377394.08
1035	503.38856023548567	10.334095	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1036	744.5541316802314	10.308563	0	410130.05	898872.3425	673382.46	1576081.19	0	1328281.595	773803.6950000001	763852.6525000001	692528.1	0	410130.05	898872.3425	673382.46	1576081.19
1037	858.5400189241052	10.348856	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1038	800.6166688936393	10.368224	0	0.0	45885.055	35889.105	108357.60250000001	0	81774.16	0.0	77093.22	31264.3825	0	0.0	45885.055	35889.105	108357.60250000001
1039	780.551816284692	10.345189	0	0.0	142854.9375	106386.5875	232560.83250000002	0	192225.58750000002	104910.60500000001	81763.2575	102902.9075	0	0.0	142854.9375	106386.5875	232560.83250000002
1040	656.2264661360033	10.357459	0	1365911.8	1523509.675	1748760.875	1381566.375	0	1276244.75	1478260.375	1431653.0	1833590.6	0	1365911.8	1523509.675	1748760.875	1381566.375
1041	633.1504086970058	10.357089	0	734590.175	784951.575	881618.1875	654606.1074999999	0	661613.55	777912.3474999999	723609.6725	892630.4750000001	0	734590.175	784951.575	881618.1875	654606.1074999999
1042	628.1951957479047	10.3579	0	1175610.15	1339686.575	1513955.275	1240408.8	0	1128955.65	1317683.5	1272302.0	1550719.65	0	1175610.15	1339686.575	1513955.275	1240408.8
1043	562.3658723918702	10.412253	0	254562.185	276957.615	263502.8725	281652.2675	0	275716.2175	252469.73500000002	272671.61750000005	275817.37	0	254562.185	276957.615	263502.8725	281652.2675
1044	712.4891044834931	10.405552	0	32786.335	0.0	70436.345	86232.575	0	0.0	32786.335	70436.345	86232.575	0	32786.335	0.0	70436.345	86232.575
1045	451.32079265889	10.439077	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1046	143.95900574737468	10.39364	0	882589.11	890414.325	590755.35	846481.665	0	834510.36	650129.6599999999	874459.15	851141.28	0	882589.11	890414.325	590755.35	846481.665
1047	718.5381047413387	10.430156	0	61658.54875	167688.1425	221918.28499999997	415397.7475	0	281812.6	174770.91625	181653.875	228425.33250000002	0	61658.54875	167688.1425	221918.28499999997	415397.7475
1048	575.49140206754	10.491778	0	352815.675	331374.73250000004	338738.075	333352.16000000003	0	341622.6725	337063.735	336507.14	341087.095	0	352815.675	331374.73250000004	338738.075	333352.16000000003
1049	666.3686814375133	10.519783	0	121143.63750000001	42004.5625	43369.915	56044.415	0	43369.915	56044.415	41060.3175	122087.8825	0	121143.63750000001	42004.5625	43369.915	56044.415
1050	326.87662825606657	10.563577	0	262871.66500000004	236514.815	248746.5575	225675.9225	0	238624.17	241670.2325	240136.86	253377.6975	0	262871.66500000004	236514.815	248746.5575	225675.9225
1051	158.96409570009263	10.550231	0	349065.4475	320679.58249999996	322398.1775	307043.1775	0	314725.4975	331921.9	315072.14749999996	337466.83999999997	0	349065.4475	320679.58249999996	322398.1775	307043.1775
1052	808.5829950560914	10.594945	0	0.0	94585.5	108444.6075	279101.71749999997	0	214731.425	108754.195	64370.2925	94275.9125	0	0.0	94585.5	108444.6075	279101.71749999997
1053	312.32592075877795	10.700915	0	169774.4325	0.0	48898.1	118131.9125	0	43485.7575	187805.365	48898.1	56615.2225	0	169774.4325	0.0	48898.1	118131.9125
1054	459.30236084440565	10.705727	0	351823.5875	334040.8675	361805.265	342894.1375	0	337805.9275	369919.61	335045.4175	347792.90249999997	0	351823.5875	334040.8675	361805.265	342894.1375
1055	504.3603243173144	10.70613	0	2293706.1	2134051.95	2117347.25	2053877.225	0	2156291.175	2190334.4	2133553.25	2118803.7	0	2293706.1	2134051.95	2117347.25	2053877.225
1056	476.3289382764794	10.705929	0	332508.475	322236.2175	320351.7975	317086.85750000004	0	316251.5775	335687.0375	312328.3975	327916.335	0	332508.475	322236.2175	320351.7975	317086.85750000004
1057	143.95901163414948	10.637547	0	315392.7525	224944.46250000002	234972.78999999998	344151.615	0	308452.4375	230470.9475	334023.78500000003	246514.45	0	315392.7525	224944.46250000002	234972.78999999998	344151.615
1058	338.3416163449304	10.719754	0	1063105.4875	448987.6225	1011145.225	753434.4175	0	617545.075	940404.625	704583.2625	1014139.79	0	1063105.4875	448987.6225	1011145.225	753434.4175
1059	326.8766459204752	10.730683	0	271033.195	249897.315	251781.8075	244035.8725	0	248030.55250000002	254134.22999999998	248415.3325	266168.075	0	271033.195	249897.315	251781.8075	244035.8725
1060	410.31797698619744	10.728951	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1061	677.5329836330321	10.771199	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1062	954.615406009196	10.816513	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1063	959.5704092008872	10.815525	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1064	326.87665130833915	10.787537	0	275986.34	252704.8825	260318.4925	241821.4075	0	255638.2	253711.89500000002	252262.8175	269218.21	0	275986.34	252704.8825	260318.4925	241821.4075
1065	707.1694222751299	10.871715	0	507068.4825	544756.6525	637153.7	470048.795	0	472327.9025	527933.48	520719.21	638047.0375	0	507068.4825	544756.6525	637153.7	470048.795
1066	709.167860610329	10.871518	0	262651.9325	271767.44999999995	325544.88	195831.685	0	193625.495	260275.87499999997	280636.7	321257.8775	0	262651.9325	271767.44999999995	325544.88	195831.685
1067	702.2141339336289	10.87236	0	588213.5349999999	639895.445	785419.55	627621.575	0	601997.085	643783.525	625986.1799999999	769383.3150000001	0	588213.5349999999	639895.445	785419.55	627621.575
1068	730.2451996809579	10.872676	0	669268.2125	738774.0275	858651.49	707278.675	0	680038.3975	705544.4025	723730.18	864659.4249999999	0	669268.2125	738774.0275	858651.49	707278.675
1069	708.1700503446618	10.872089	0	336557.12	355445.9275	410399.10750000004	318318.73	0	316831.85750000004	344368.7175	341468.075	418052.235	0	336557.12	355445.9275	410399.10750000004	318318.73
1070	521.3993194883799	10.899956	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1071	503.3886086847705	10.911792	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1072	150.10262579814366	10.9652195	0	67905.155	140921.81	0.0	151819.95500000002	0	62118.425	67905.155	60155.825	170467.515	0	67905.155	140921.81	0.0	151819.95500000002
1073	800.6167415931986	11.008628	0	0.0	0.0	40212.54	176090.36	0	176090.36	40212.54	0.0	0.0	0	0.0	0.0	40212.54	176090.36
1074	478.4984380463493	10.984158	0	31969.621	0.0	0.0	143465.4925	0	106024.45	0.0	69410.6635	0.0	0	31969.621	0.0	0.0	143465.4925
1075	452.482644349536	10.993156	0	0.0	0.0	0.0	66045.4925	0	66045.4925	0.0	0.0	0.0	0	0.0	0.0	0.0	66045.4925
1076	150.10262993414483	11.078228	0	246060.44	364218.7625	187263.265	78798.55	0	145339.6	183749.1125	326252.5925	220999.71250000002	0	246060.44	364218.7625	187263.265	78798.55
1077	433.3102192103589	11.140339	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1078	478.3681578357725	11.138451	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1079	504.5140952567208	11.141134	0	323872.2	383005.7175	459922.69500000007	947339.9175000001	0	812526.6625000001	314120.735	564718.235	422774.8975	0	323872.2	383005.7175	459922.69500000007	947339.9175000001
1080	549.5721161099113	11.139735	0	34272.64	0.0	0.0	133256.5275	0	91672.04	0.0	75857.1275	0.0	0	34272.64	0.0	0.0	133256.5275
1081	150.10263259660152	11.203207	0	103125.46	291861.115	347697.4525	224030.265	0	166883.39	272383.9125	236142.865	291304.125	0	103125.46	291861.115	347697.4525	224030.265
1082	792.5624603281859	11.19405	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1083	797.5177779915398	11.191908	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1084	125.09037217113682	11.2052	0	269805.52749999997	153406.405	212249.735	327355.135	0	183204.8625	284530.36	242153.3125	252928.26750000002	0	269805.52749999997	153406.405	212249.735	327355.135
1085	480.3839109980187	11.240496	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1086	150.10263134167326	11.277111	0	286887.4	333493.88	502013.54000000004	425204.1	0	387852.835	237141.69	455075.225	467529.17000000004	0	286887.4	333493.88	502013.54000000004	425204.1
1087	698.4994947377563	11.288345	0	118091.02	36904.245	0.0	0.0	0	0.0	0.0	44646.55	110348.715	0	118091.02	36904.245	0.0	0.0
1088	712.2347824191967	11.292867	0	349264.3	321425.805	319743.5525	375965.01	0	339377.78500000003	352873.7	334180.98250000004	339966.2	0	349264.3	321425.805	319743.5525	375965.01
1089	684.2034272488121	11.297989	0	810511.0525	785589.69	793949.2125	915900.7825	0	803375.5349999999	877506.9775	807722.825	817345.4	0	810511.0525	785589.69	793949.2125	915900.7825
1090	519.3836670260076	11.309179	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1091	776.2329284878352	11.324043	0	301809.90499999997	347407.925	411850.7125	306052.4625	0	302435.69999999995	324322.3	325672.2075	414690.7975	0	301809.90499999997	347407.925	411850.7125	306052.4625
1092	781.188194414627	11.324043	0	335448.8125	370908.49	400668.0	339304.445	0	320279.6825	347189.765	347272.125	431588.17500000005	0	335448.8125	370908.49	400668.0	339304.445
1093	804.2640008068489	11.3250265	0	351304.5675	385767.455	427975.475	341928.97	0	351604.96499999997	367091.395	354815.9575	433464.15	0	351304.5675	385767.455	427975.475	341928.97
1094	504.514093757087	11.333272	0	376575.35750000004	494151.62	586232.64	1212905.9175	0	1044976.23	398345.0525	689315.74	537228.5125	0	376575.35750000004	494151.62	586232.64	1212905.9175
1095	549.5721431143139	11.3467045	0	0.0	0.0	28315.0125	143237.56	0	100644.165	0.0	42593.395	28315.0125	0	0.0	0.0	28315.0125	143237.56
1096	125.09035199149382	11.379783	0	223346.61	329480.6325	164478.605	506159.225	0	245717.60249999998	219917.3575	499657.2175	258172.89500000002	0	223346.61	329480.6325	164478.605	506159.225
1097	150.1026370883215	11.375427	0	273822.695	586524.275	385121.07	569028.7224999999	0	461772.89249999996	338972.45	578356.425	435394.995	0	273822.695	586524.275	385121.07	569028.7224999999
1098	150.1026346976681	11.43713	0	237136.57	568870.15	476421.1775	488544.36250000005	0	402087.065	520037.185	359924.735	488923.275	0	237136.57	568870.15	476421.1775	488544.36250000005
1099	519.3836640104633	11.451336	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1100	435.32590921867967	11.507243	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1101	150.10263103305496	11.543242	0	514566.11750000005	624719.8	241929.9225	328317.91500000004	0	338818.515	561799.8	326823.4625	482091.97750000004	0	514566.11750000005	624719.8	241929.9225	328317.91500000004
1102	125.09035248283638	11.539269	0	318840.125	509462.05	277651.89	311498.25	0	290124.12	428708.5725	308854.8525	389764.77	0	318840.125	509462.05	277651.89	311498.25
