cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:11	ATTRIBUTE_group:GNPSGROUP:4	ATTRIBUTE_group:GNPSGROUP:8	ATTRIBUTE_group:GNPSGROUP:WT	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:A	ATTRIBUTE_replicate:GNPSGROUP:B	ATTRIBUTE_replicate:GNPSGROUP:C	ATTRIBUTE_replicate:GNPSGROUP:D	ATTRIBUTE_mutant:GNPSGROUP:nan	ATTRIBUTE_mutant:GNPSGROUP:xthA1	ATTRIBUTE_mutant:GNPSGROUP:xthB1	ATTRIBUTE_mutant:GNPSGROUP:xthA2	ATTRIBUTE_mutant:GNPSGROUP:WT	component	#Scan#	Compound_Name
376	172.09688338024094	2.0940053	0	6477915.0	6603230.125	6690390.0	8298104.75	0	7946988.75	6007949.875	6450768.0	7663933.25	0	6477915.0	6603230.125	6690390.0	8298104.75	9		
377	173.1001836192922	2.0946505	0	612044.83	543946.9025	488411.9875000001	781574.85	0	735034.4924999999	433283.775	579934.5475	677725.755	0	612044.83	543946.9025	488411.9875000001	781574.85	9		
378	736.5128847230596	2.0977204	0	0.0	3997659.975	0.0	0.0	0	1007507.55	884473.875	1468138.75	637539.8	0	0.0	3997659.975	0.0	0.0	3		
379	547.472560866917	2.0997124	0	0.0	4973348.125	0.0	0.0	0	1198816.25	1145620.75	1782094.625	846816.5	0	0.0	4973348.125	0.0	0.0	11	379.0	AEG(o-16:3/16:1)
380	212.089470396192	2.101882	0	1735746.0625	532508.7475	1555922.625	2324153.775	0	1790504.85	1063840.875	1373759.145	1920226.34	0	1735746.0625	532508.7475	1555922.625	2324153.775	-1		
381	606.3768328859449	2.096427	0	83681.235	1864863.875	0.0	0.0	0	474392.335	462964.55	473710.85	537477.375	0	83681.235	1864863.875	0.0	0.0	3		
382	706.5007009966948	2.1240551	0	0.0	3891875.1	0.0	0.0	0	909567.55	1062830.5	979738.3	939738.75	0	0.0	3891875.1	0.0	0.0	3		
383	343.33187978244985	2.1265388	0	0.0	4022395.825	0.0	0.0	0	830048.25	993523.45	1197602.0	1001222.125	0	0.0	4022395.825	0.0	0.0	20	383.0	alpha-Methylalanine_Heptadecanal (known isomers: 0; isobaric peaks in run: 1)
384	152.056724123281	2.1319492	0	1538740.325	3345865.9	1655508.275	1441153.075	0	1957336.3	2066204.275	2130554.025	1827172.975	0	1538740.325	3345865.9	1655508.275	1441153.075	-1		
385	611.4996976398405	2.1350791	0	0.0	9901028.25	0.0	0.0	0	2101533.75	2642568.25	2113951.5	3042974.75	0	0.0	9901028.25	0.0	0.0	54		
386	174.14889858557194	2.136254	0	32792632.5	36847130.0	41098785.0	20827516.75	0	30055033.0	27694303.25	33379626.0	40437102.0	0	32792632.5	36847130.0	41098785.0	20827516.75	16		
387	192.1594667024874	2.1375773	0	310426302.5	361819957.5	368550240.0	207783885.0	0	283005350.0	268815395.0	315996575.0	380763065.0	0	310426302.5	361819957.5	368550240.0	207783885.0	16		
388	194.1635617516015	2.1368883	0	1527495.625	1659733.8	1843364.7	960813.6875	0	1347195.775	1270777.8875	1493028.075	1880406.075	0	1527495.625	1659733.8	1843364.7	960813.6875	16		
389	192.1495278663144	2.1377764	0	2406602.85	2619468.95	2838039.175	1473829.0	0	2158954.275	2016860.375	2275875.875	2886249.45	0	2406602.85	2619468.95	2838039.175	1473829.0	16		
390	193.1624438423556	2.1354337	0	33330617.0	38016933.0	38350040.5	22309945.0	0	29908220.5	27241797.0	34448983.5	40408534.5	0	33330617.0	38016933.0	38350040.5	22309945.0	16		
391	191.5017686109861	2.1423788	0	0.0	0.0	181576.525	0.0	0	0.0	181576.525	0.0	0.0	0	0.0	0.0	181576.525	0.0	16		
392	192.8213537713646	2.1481938	0	0.0	394090.0	174153.4	144230.235	0	158514.86	174153.4	144230.235	235575.14	0	0.0	394090.0	174153.4	144230.235	16		
393	191.50061037063904	2.1451828	0	156879.485	414318.56	223878.985	409008.925	0	329428.185	0.0	369651.785	505005.985	0	156879.485	414318.56	223878.985	409008.925	16		
394	192.8218142477625	2.1482437	0	147144.89	394090.0	220206.7	259010.3125	0	305659.75	0.0	220206.7	494585.4525	0	147144.89	394090.0	220206.7	259010.3125	16		
395	214.1413236552196	2.1618433	0	401861.16	244295.485	480810.95	109609.925	0	197131.56	213288.2975	308073.12	518084.5425	0	401861.16	244295.485	480810.95	109609.925	-1		
396	252.10911327443804	2.1640906	0	662768.335	542580.475	403904.2925	231785.635	0	461183.1825	402536.755	463340.0575	513978.7425	0	662768.335	542580.475	403904.2925	231785.635	15	396.0	2'-DEOXYADENOSINE - 30.0 eV
397	580.3615237506685	2.196356	0	0.0	1157433.125	0.0	0.0	0	278379.35	264679.2	268699.2	345675.375	0	0.0	1157433.125	0.0	0.0	3		
398	139.05025460145845	2.2083523	0	227457.935	1761512.0	293491.25	365548.625	0	583088.39	622734.18	827012.9400000001	615174.2999999999	0	227457.935	1761512.0	293491.25	365548.625	9		
399	718.4669704196011	2.2074187	0	0.0	1026572.6875	0.0	0.0	0	263623.1	248707.9	223901.0625	290340.625	0	0.0	1026572.6875	0.0	0.0	3	399.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14
400	446.2537534476678	2.2093358	0	215062.3975	81508.925	134954.675	318455.46	0	244797.77	81508.925	215565.945	208108.8175	0	215062.3975	81508.925	134954.675	318455.46	-1		
401	537.3747456602567	2.2268324	0	0.0	0.0	310353.8425	0.0	0	0.0	249501.89	60851.9525	0.0	0	0.0	0.0	310353.8425	0.0	-1		
402	625.4794022293682	2.2163825	0	0.0	1059679.085	0.0	0.0	0	247864.735	270663.375	224209.2	316941.775	0	0.0	1059679.085	0.0	0.0	54	402.0	OL (32:0)
403	536.3714838487751	2.2265284	0	302566.9225	0.0	1232907.515	94868.29	0	249851.29	933751.34	204694.95	242045.1475	0	302566.9225	0.0	1232907.515	94868.29	-1		
404	494.3243468836642	2.2329402	0	992412.685	0.0	1728977.875	984336.425	0	1023899.175	1164076.78	708481.955	809269.075	0	992412.685	0.0	1728977.875	984336.425	3		
405	148.13323034025746	2.2339215	0	505167.54	531009.4375	512451.5075	387025.09	0	441071.325	378295.3675	498799.21	617487.6725	0	505167.54	531009.4375	512451.5075	387025.09	16		
406	641.5465062158153	2.2403274	0	0.0	1085831.725	0.0	0.0	0	281094.4	324450.0	229871.0	250416.325	0	0.0	1085831.725	0.0	0.0	54		
407	712.4897006131906	2.215056	0	0.0	507601.4250000001	0.0	0.0	0	173616.95	181576.325	0.0	152408.15	0	0.0	507601.4250000001	0.0	0.0	5		
408	622.3719227234026	2.236283	0	0.0	1231677.375	0.0	0.0	0	314262.4	276221.1	237765.075	403428.8	0	0.0	1231677.375	0.0	0.0	3		
409	206.06729829476944	2.2475305	0	588954.19	1073998.25	544164.285	503351.0525	0	649286.5225	709929.815	658104.02	693147.4199999999	0	588954.19	1073998.25	544164.285	503351.0525	-1		
410	250.0934795228065	2.2501345	0	463524.045	252877.6375	414741.6175	448416.68	0	375564.3	336270.62	414803.31	452921.75	0	463524.045	252877.6375	414741.6175	448416.68	-1		
411	521.4205547686853	2.2626045	0	483375.2675	0.0	436691.735	612090.35	0	354396.5875	434698.5875	392826.5075	350235.67000000004	0	483375.2675	0.0	436691.735	612090.35	11		
412	675.4235201367545	2.2647529	0	872929.345	0.0	808088.14	1183248.575	0	663005.61	800947.065	751666.35	648647.0349999999	0	872929.345	0.0	808088.14	1183248.575	-1		
413	710.4606999864031	2.2627213	0	725530.6475	0.0	737992.1725	970530.3	0	572768.475	654191.8474999999	637181.0599999999	569911.7375	0	725530.6475	0.0	737992.1725	970530.3	3		
414	715.4160946424493	2.2641704	0	356661.375	0.0	249591.4825	448528.56	0	257161.7775	301975.225	233721.825	261922.59000000003	0	356661.375	0.0	249591.4825	448528.56	-1		
415	522.3558419195623	2.2665875	0	6626380.7	72892.85	13680845.125	8090192.075	0	7495542.7	8891676.5	5638909.825	6444181.725	0	6626380.7	72892.85	13680845.125	8090192.075	10	415.0	PC(0:0/18:1); [M+H]+ C26H53N1O7P1
416	544.337802437055	2.2720006	0	145742.5275	0.0	282805.375	145701.36	0	158938.01	204560.3	88035.68	122715.2725	0	145742.5275	0.0	282805.375	145701.36	-1		
417	787.5138970261946	2.2783961	0	1002232.075	0.0	847103.245	1213368.525	0	830074.05	709535.02	857918.5	665176.275	0	1002232.075	0.0	847103.245	1213368.525	3	417.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14
418	788.5150179494487	2.2803445	0	509783.565	0.0	453009.02	621256.66	0	432638.015	346372.135	430331.2275	374707.8675	0	509783.565	0.0	453009.02	621256.66	3	418.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14
419	198.07363390492208	2.289621	0	229440.5325	259688.8925	334589.67000000004	441276.0425	0	424559.515	228485.7925	210731.025	401218.805	0	229440.5325	259688.8925	334589.67000000004	441276.0425	9		
420	158.08126470463702	2.2869222	0	1588808.01	1698056.775	1989468.175	2232515.4	0	2135497.1	1433306.525	1855983.96	2084060.775	0	1588808.01	1698056.775	1989468.175	2232515.4	9		
421	613.5150348813875	2.298743	0	0.0	2342644.3	0.0	0.0	0	596004.45	542033.75	619367.05	585239.05	0	0.0	2342644.3	0.0	0.0	54		
422	761.4971192504015	2.3113413	0	405922.9225	0.0	404062.945	431037.91	0	320437.9425	297460.595	330217.19	292908.05	0	405922.9225	0.0	404062.945	431037.91	3		
423	496.3401854199976	2.3209763	0	486806.7	0.0	1214172.225	564431.4	0	597387.2999999999	728992.6000000001	426791.025	512239.4	0	486806.7	0.0	1214172.225	564431.4	10	423.0	1-Palmitoylglycerophosphocholine
424	653.5106884617062	2.3387997	0	0.0	469103.8275	0.0	0.0	0	95742.2	124012.29	97879.025	151470.3125	0	0.0	469103.8275	0.0	0.0	54		
425	655.5260259919518	2.3513398	0	0.0	2012399.225	0.0	0.0	0	438847.1	505331.6	486371.975	581848.55	0	0.0	2012399.225	0.0	0.0	54		
426	733.4653769759268	2.3564086	0	0.0	1291162.6	0.0	0.0	0	298926.05	295274.525	309181.4	387780.625	0	0.0	1291162.6	0.0	0.0	3		
427	494.3243504779723	2.3631253	0	646731.145	0.0	902443.995	608014.1575	0	672823.74	583688.4575	427606.295	473070.805	0	646731.145	0.0	902443.995	608014.1575	-1		
428	609.483957305637	2.377498	0	0.0	1424802.15	0.0	0.0	0	300561.975	369370.85	326250.05	428619.275	0	0.0	1424802.15	0.0	0.0	54		
429	678.4346883608999	2.3695943	0	154419.945	0.0	75864.195	260207.6525	0	223892.7825	78994.2	128610.435	58994.375	0	154419.945	0.0	75864.195	260207.6525	-1		
430	246.2063469111053	2.37712	0	0.0	413001.25	0.0	0.0	0	413001.25	0.0	0.0	0.0	0	0.0	413001.25	0.0	0.0	121		
431	627.4946525411016	2.378653	0	0.0	5871930.625	0.0	0.0	0	1311202.25	1514328.75	1339886.75	1706512.875	0	0.0	5871930.625	0.0	0.0	54		
432	660.424050407129	2.3730955	0	338471.815	0.0	169653.6275	340040.84750000003	0	333225.2475	142899.16	212961.2825	159080.6	0	338471.815	0.0	169653.6275	340040.84750000003	-1		
433	365.1206942212765	2.3852677	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
434	708.4453794030392	2.423387	0	348341.335	0.0	189802.1525	203505.0825	0	162763.8875	154051.43	213389.1075	211444.145	0	348341.335	0.0	189802.1525	203505.0825	-1	434.0	Spectral Match to 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine from NIST14
435	638.3668142780265	2.387964	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
436	736.4765320838792	2.391889	0	712391.6875	267357.7175	486906.59	593835.285	0	611272.2725	465577.4125	486269.495	497372.1	0	712391.6875	267357.7175	486906.59	593835.285	-1	436.0	Spectral Match to 1,2-Dihexadecanoyl-sn-glycero-3-phosphocholine from NIST14
437	878.6030142613954	2.417031	0	0.0	0.0	131205.1875	0.0	0	0.0	131205.1875	0.0	0.0	0	0.0	0.0	131205.1875	0.0	3		
438	864.5869358660742	2.4228048	0	1989460.65	0.0	2326275.225	1315116.825	0	935561.725	1918874.325	1377046.85	1399369.8	0	1989460.65	0.0	2326275.225	1315116.825	3	438.0	SQDG(18:1/18:1); [M+NH4]+ C45H86N1O12S1
439	718.466182584867	2.4244437	0	0.0	920060.685	0.0	0.0	0	229659.625	209968.235	197859.125	282573.7	0	0.0	920060.685	0.0	0.0	3		
440	838.5714374416511	2.4527845	0	762353.44	0.0	1384811.965	489596.0075	0	369259.085	1010436.585	604732.775	652332.9675	0	762353.44	0.0	1384811.965	489596.0075	3	440.0	SQDG(16:0/18:1); [M+NH4]+ C43H84N1O12S1
441	712.4890264811618	2.4754717	0	0.0	331549.125	0.0	0.0	0	162613.7	168935.425	0.0	0.0	0	0.0	331549.125	0.0	0.0	5		
442	178.07232851469527	2.467209	0	465167.9	702972.75	437340.9775	441617.1375	0	515962.0875	528667.37	497290.9275	505178.38	0	465167.9	702972.75	437340.9775	441617.1375	41		
443	646.4082120610188	2.4550383	0	323922.615	0.0	213764.8225	335165.13	0	258160.95	163730.375	222407.365	228553.8775	0	323922.615	0.0	213764.8225	335165.13	-1		
444	147.12081828698464	2.4657161	0	0.0	0.0	125506.7575	0.0	0	0.0	125506.7575	0.0	0.0	0	0.0	0.0	125506.7575	0.0	-1		
445	196.08287206106243	2.471554	0	430087.185	671208.775	406669.715	421837.1975	0	474973.465	484536.5175	488413.43500000006	481879.455	0	430087.185	671208.775	406669.715	421837.1975	-1		
446	810.5398545015933	2.4775035	0	0.0	0.0	157306.3125	0.0	0	0.0	157306.3125	0.0	0.0	0	0.0	0.0	157306.3125	0.0	3	446.0	SQDG(16:0/16:1); [M+NH4]+ C41H80N1O12S1
447	639.5315659983362	2.4812658	0	0.0	556615.8475	0.0	0.0	0	149064.0	130845.7575	149409.39	127296.7	0	0.0	556615.8475	0.0	0.0	54		
448	146.11753178968576	2.4857972	0	1112560.175	0.0	2494690.6	517945.33	0	525305.74	2067832.015	759928.625	772129.725	0	1112560.175	0.0	2494690.6	517945.33	-1		
449	812.5550861706099	2.482325	0	0.0	0.0	358203.25	0.0	0	0.0	271153.975	0.0	87049.275	0	0.0	0.0	358203.25	0.0	3	449.0	SQDG(16:0/16:0); [M+NH4]+ C41H82N1O12S1
450	488.30092634599	2.5034585	0	347862.94	271167.1975	186405.09	484384.39	0	452402.275	191125.875	316341.78	329949.6875	0	347862.94	271167.1975	186405.09	484384.39	35		
451	133.0609676252446	2.5098367	0	1973519.95	0.0	2764294.525	1331318.725	0	1634213.6749999998	1477092.35	1317008.475	1640818.7	0	1973519.95	0.0	2764294.525	1331318.725	-1		
452	632.3926352600109	2.5143664	0	402128.2475	0.0	240736.26	392594.2875	0	351799.61	188386.315	249151.3825	246121.4875	0	402128.2475	0.0	240736.26	392594.2875	3		
453	550.2664064684976	2.5393016	0	1887612.325	1746910.65	1373968.865	1825985.425	0	1955380.275	1272771.25	1883625.45	1722700.29	0	1887612.325	1746910.65	1373968.865	1825985.425	35		
454	137.06478758913184	2.542448	0	4600268.2	4424241.25	3536801.425	4256654.675	0	4257201.625	4166342.55	4320538.8	4073882.575	0	4600268.2	4424241.25	3536801.425	4256654.675	104		
455	798.5084003005649	2.5424166	0	647006.79	553837.4375	580501.745	616927.04	0	562369.6900000001	597159.5	609630.0425	629113.78	0	647006.79	553837.4375	580501.745	616927.04	86		
456	137.0587455423119	2.5428808	0	1492953.9	1467035.75	1154845.075	1367490.275	0	1380242.325	1342899.6	1427902.25	1331280.825	0	1492953.9	1467035.75	1154845.075	1367490.275	104		
457	606.3768883684128	2.5509152	0	0.0	675033.9325	0.0	0.0	0	179568.525	140603.36	162657.8125	192204.235	0	0.0	675033.9325	0.0	0.0	3		
458	610.3523874444082	2.5582998	0	336779.33	446724.1	228941.735	339155.37	0	275985.62	372036.605	366411.2	337167.11	0	336779.33	446724.1	228941.735	339155.37	86		
459	303.1232857560944	2.5568502	0	3330998.775	2931412.15	2645268.325	3361804.25	0	3113460.825	3061213.375	3052614.45	3042194.85	0	3330998.775	2931412.15	2645268.325	3361804.25	15		
460	250.1648696965164	2.5810094	0	196926.27	229542.36	291092.965	0.0	0	87892.96	158978.66499999998	227094.86	243595.11	0	196926.27	229542.36	291092.965	0.0	16		
461	586.2194648339968	2.607736	0	1104641.015	1706464.31	1432055.41	878142.0874999999	0	682967.0775	1103900.66	1382706.8	1951728.285	0	1104641.015	1706464.31	1432055.41	878142.0874999999	86		
462	395.1019096002969	2.6060388	0	159115.9	235549.4125	353366.465	111591.4375	0	0.0	205402.6	204499.2025	449721.4125	0	159115.9	235549.4125	353366.465	111591.4375	8		
463	468.1912092351737	2.6100507	0	1353480.475	1873604.425	2087472.775	1082983.09	0	867727.95	1428470.565	1632810.775	2468531.475	0	1353480.475	1873604.425	2087472.775	1082983.09	8		
464	473.1465618045012	2.6103826	0	469744.2175	512557.705	793285.4	408336.67	0	300779.905	452458.87250000006	566350.2150000001	864335.0	0	469744.2175	512557.705	793285.4	408336.67	-1		
465	451.1646029659445	2.611568	0	5534489.55	7684108.75	8668840.425	4486591.775	0	3626870.975	5841923.65	6691160.625	10214075.25	0	5534489.55	7684108.75	8668840.425	4486591.775	8		
466	257.1131556033609	2.6415515	0	639640.3825000001	0.0	6737262.8	367392.535	0	372025.23	3333768.075	1141470.335	2897032.0775	0	639640.3825000001	0.0	6737262.8	367392.535	15	466.0	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSIDE
467	592.36134101668	2.6415095	0	0.0	810762.86	0.0	0.0	0	217548.61	189670.0	183539.85	220004.4	0	0.0	810762.86	0.0	0.0	3		
468	578.3456982933369	2.6774986	0	0.0	1022668.425	0.0	0.0	0	253478.0625	216364.625	240129.1875	312696.55	0	0.0	1022668.425	0.0	0.0	3		
469	272.0999781010983	2.6795943	0	1333896.175	1149180.05	1017758.125	1087330.83	0	1054384.465	1201572.59	1195628.475	1136579.65	0	1333896.175	1149180.05	1017758.125	1087330.83	15	469.0	3',4',7-Trihydroxyflavanone
470	259.23813275155146	2.6931703	0	0.0	1626716.975	0.0	0.0	0	436890.65	300715.65	434417.225	454693.45	0	0.0	1626716.975	0.0	0.0	-1		
471	273.08403980720885	2.6921391	0	506979.365	491727.3925	617601.385	81644.695	0	394750.2225	389740.775	396100.695	517361.145	0	506979.365	491727.3925	617601.385	81644.695	-1		
472	159.02776163332575	2.6949923	0	3258096.95	2341331.55	3443507.55	1957134.15	0	2518992.95	2797389.225	2736761.5250000004	2946926.5	0	3258096.95	2341331.55	3443507.55	1957134.15	2		
473	175.0016956025014	2.6944697	0	455312.8525	343002.18	463589.3425	77830.11	0	287294.99	331764.435	307150.8575	413524.2025	0	455312.8525	343002.18	463589.3425	77830.11	-1		
474	295.0660949698853	2.6941147	0	621413.175	361579.8675	657585.2625	154044.41749999998	0	358056.2275	447301.3025	451047.775	538217.4175	0	621413.175	361579.8675	657585.2625	154044.41749999998	16		
475	137.04581904255457	2.6970472	0	69136778.0	64256111.0	76397624.0	38936527.5	0	57985444.5	64033027.0	60217306.5	66491262.5	0	69136778.0	64256111.0	76397624.0	38936527.5	-1		
476	138.04270788824633	2.6970541	0	979938.7125	913266.025	1083431.7275	544680.54	0	808759.6125	902905.0675	851464.25	958188.075	0	979938.7125	913266.025	1083431.7275	544680.54	28		
477	138.0488850485631	2.698066	0	3883919.95	3484854.55	4243908.025	2174956.075	0	3206372.625	3518441.025	3343915.575	3718909.375	0	3883919.95	3484854.55	4243908.025	2174956.075	28		
478	328.2229454962706	2.6985815	0	0.0	687157.54	0.0	0.0	0	190729.39	145862.825	186202.05	164363.275	0	0.0	687157.54	0.0	0.0	38		
479	178.072319276434	2.7058184	0	579222.25	1004894.8625	554486.25	585632.9275	0	676695.125	647957.2925	703860.7875	695723.085	0	579222.25	1004894.8625	554486.25	585632.9275	41		
480	404.14259771975577	2.7134209	0	3101654.5	1682002.775	3947813.45	1099042.8	0	1630862.175	3189590.975	2286902.35	2723158.025	0	3101654.5	1682002.775	3947813.45	1099042.8	15		
481	436.1691648921032	2.7334292	0	658085.6799999999	320259.46	670567.82	328993.545	0	342591.11	549956.8875000001	500330.9825	585027.525	0	658085.6799999999	320259.46	670567.82	328993.545	15		
482	682.3087856244305	2.7226543	0	297304.75	65941.28	352481.0975	0.0	0	79276.7575	192747.55	223107.065	220595.755	0	297304.75	65941.28	352481.0975	0.0	15		
483	268.10404174448007	2.7219152	0	70399402.5	39945283.0	88445641.0	32073950.5	0	39255685.5	72712355.0	58182295.0	60713941.5	0	70399402.5	39945283.0	88445641.0	32073950.5	15	483.0	INOSINE
484	435.1657230448156	2.7318864	0	3770516.125	1844161.1	4023179.625	1782990.1	0	1983817.725	3203698.125	2952997.8	3280333.3	0	3770516.125	1844161.1	4023179.625	1782990.1	15	484.0	2-deoxyguanosine_Syringaldehyde   (known isomers: 1; isobaric peaks in run: 2)
485	718.2617395559208	2.7426233	0	677311.385	301524.36	1208052.19	161053.375	0	0.0	731371.855	571961.18	1044608.275	0	677311.385	301524.36	1208052.19	161053.375	15		
486	466.1755888184088	2.747372	0	1059241.115	1070141.1625	947050.9375	514260.815	0	762905.4775	750240.75	956494.8525	1121052.95	0	1059241.115	1070141.1625	947050.9375	514260.815	8		
487	449.14911535717823	2.7481906	0	606944.275	632649.025	571493.0675	300712.2675	0	457703.74	443345.6625	568266.45	642482.7825	0	606944.275	632649.025	571493.0675	300712.2675	8		
488	468.19142132564	2.749489	0	860653.995	1046877.7375	1159340.9875	657560.6	0	513879.1825	826113.625	912367.625	1472072.8875	0	860653.995	1046877.7375	1159340.9875	657560.6	-1		
489	451.1646077626002	2.7496336	0	8472184.8	10562032.25	11742338.0	6713340.875	0	5163363.175	8773423.75	9057074.375	14496034.625	0	8472184.8	10562032.25	11742338.0	6713340.875	8		
490	473.1466074089863	2.7521632	0	962623.4125	1080040.55	1364756.935	953628.5725	0	705177.345	961233.5625	1082125.8375	1612512.725	0	962623.4125	1080040.55	1364756.935	953628.5725	-1		
491	496.2226696508615	2.7561944	0	140102.05	194362.11	142207.2	102457.0075	0	0.0	122243.345	72118.765	384766.2575	0	140102.05	194362.11	142207.2	102457.0075	-1		
492	191.06762493823248	2.7573314	0	2085313.2	311913.8075	1399602.1	1215720.7125	0	1246012.3125	976173.4825	1372457.225	1417906.8	0	2085313.2	311913.8075	1399602.1	1215720.7125	87		
493	480.3086141497329	2.7908213	0	2300126.575	670588.09	3324356.775	2111090.275	0	2624251.775	2203057.075	1707554.89	1871297.975	0	2300126.575	670588.09	3324356.775	2111090.275	3	493.0	PE(18:1/0:0); [M+H]+ C23H47N1O7P1
494	502.2916423913773	2.8000622	0	206283.38	0.0	424678.67	178651.75	0	254336.695	237030.55	113581.1325	204665.4225	0	206283.38	0.0	424678.67	178651.75	5		
495	631.123321017508	2.8003232	0	1227012.76	0.0	1994704.55	624807.14	0	655602.335	986983.14	902095.55	1301843.4249999998	0	1227012.76	0.0	1994704.55	624807.14	-1		
496	202.18018204064128	2.800466	0	676057.195	12073376.81	1579355.25	625592.01	0	12535502.61	1085503.995	686580.85	646793.8099999999	0	676057.195	12073376.81	1579355.25	625592.01	121	496.0	Massbank:AU252106 4-Hydroxy-1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidine|1-Piperidineethanol, 4-hydroxy-2,2,6,6-tetramethyl-|1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidin-4-ol
497	153.04070940470154	2.8015249	0	2187453.625	393707.475	3487134.925	1387024.275	0	1515158.05	2012800.845	1652003.775	2275357.63	0	2187453.625	393707.475	3487134.925	1387024.275	-1		
498	470.4932846023128	2.8330457	0	221603.305	0.0	283445.2725	136746.3875	0	73167.325	192180.8175	214803.7875	161643.035	0	221603.305	0.0	283445.2725	136746.3875	-1		
499	178.07231758752758	2.771815	0	566895.515	1012767.325	494794.02	566518.9225	0	651741.77	648718.9475	699129.7150000001	641385.35	0	566895.515	1012767.325	494794.02	566518.9225	41	499.0	6-Ethylmercaptopurine CollisionEnergy:102040
500	150.09134290971127	2.8314364	0	0.0	512075.6225	0.0	0.0	0	135427.765	95380.3825	157568.4	123699.075	0	0.0	512075.6225	0.0	0.0	-1		
501	167.1179696378975	2.8343296	0	0.0	1712013.225	0.0	0.0	0	443360.05	338596.625	531243.3	398813.25	0	0.0	1712013.225	0.0	0.0	2		
502	303.12326313268176	2.7967513	0	889297.525	648575.5475	538186.53	925612.31	0	764041.6875	771578.065	748764.4275	717287.7324999999	0	889297.525	648575.5475	538186.53	925612.31	15		
