CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
81	138	13	0.9539	12.000
81	187	13	0.927	12.000
81	206	13	0.914	26.016
81	255	13	0.9617	12.000
81	339	13	0.9271	26.016
73	206	13	0.9516	0.000
89	206	13	0.9008	14.016
138	206	13	0.9045	14.015
187	206	13	0.8754	14.016
206	255	13	0.9256	-14.016
206	339	13	0.9425	0.000
17	73	13	0.8766	238.229
73	89	13	0.9143	-14.015
73	119	13	0.9099	-14.015
73	138	13	0.9086	-14.015
73	187	13	0.8765	-14.015
73	255	13	0.9204	-14.015
73	339	13	0.9486	0.000
17	712	13	0.8642	255.256
33	712	13	0.8634	116.063
75	712	13	0.8516	-18.010
204	712	13	0.9141	0.000
222	712	13	0.9147	0.000
333	712	13	0.9174	0.000
580	712	13	0.8981	0.000
585	712	13	0.9091	0.000
697	712	13	0.8927	0.000
17	30	13	0.8659	122.167
30	33	13	0.8969	17.026
30	75	13	0.8696	151.100
30	580	13	0.8242	133.089
30	697	13	0.799	133.089
17	75	13	0.8998	273.267
17	204	13	0.9094	255.256
17	222	13	0.9075	255.256
17	333	13	0.9104	255.256
17	580	13	0.8957	255.256
17	585	13	0.9093	255.256
79	89	13	0.9091	400.190
89	119	13	0.976	0.000
89	138	13	0.9661	0.000
89	187	13	0.9368	0.000
89	255	13	0.9566	0.000
89	339	13	0.9202	14.016
79	138	13	0.9221	400.190
119	138	13	0.9706	0.000
138	187	13	0.9365	-0.000
138	255	13	0.9622	-0.000
138	339	13	0.9198	14.015
33	222	13	0.9125	116.063
75	222	13	0.9399	-18.010
204	222	13	0.9894	0.000
222	333	13	0.9845	0.000
222	580	13	0.9612	0.000
222	585	13	0.9812	0.000
222	697	13	0.9227	0.000
33	585	13	0.9028	116.063
75	585	13	0.9371	-18.010
204	585	13	0.9803	0.000
333	585	13	0.977	0.000
580	585	13	0.9548	0.000
585	697	13	0.9135	0.000
33	75	13	0.9121	134.073
33	204	13	0.9122	116.063
33	333	13	0.907	116.063
33	580	13	0.8841	116.063
33	697	13	0.8671	116.063
79	119	13	0.9241	400.190
79	187	13	0.8996	400.190
79	255	13	0.9225	400.190
79	263	13	0.886	400.190
119	255	13	0.9613	-0.000
187	255	13	0.9451	0.000
255	263	13	0.9283	0.000
75	204	13	0.9442	-18.010
204	333	13	0.9859	0.000
204	580	13	0.9606	0.000
204	697	13	0.9222	0.000
119	339	13	0.9166	14.016
119	187	13	0.9381	-0.000
187	263	13	0.8987	0.000
75	333	13	0.9314	-18.010
75	580	13	0.91	-18.010
333	580	13	0.9673	0.000
333	697	13	0.9225	0.000
119	263	13	0.9038	-0.000
890	979	14	0.8652	-0.000
934	979	14	0.8751	0.000
956	979	14	0.8975	-0.000
968	979	14	0.8467	-43.990
976	979	14	0.8156	-43.990
979	1008	14	0.7789	43.990
979	1015	14	0.8011	43.990
979	1023	14	0.841	43.990
979	1127	14	0.8568	43.990
979	1142	14	0.8392	0.000
890	956	14	0.891	0.000
934	956	14	0.9048	0.000
956	968	14	0.9036	43.990
956	976	14	0.8452	43.990
956	1008	14	0.8287	43.990
956	1015	14	0.8547	43.990
956	1023	14	0.8927	43.990
956	1127	14	0.9075	43.990
956	1142	14	0.8678	-0.000
890	976	14	0.7773	43.990
934	976	14	0.8152	43.990
968	976	14	0.9195	0.000
976	1008	14	0.8744	0.000
976	1015	14	0.8529	0.000
976	1023	14	0.914	0.000
976	1127	14	0.927	-0.000
976	1142	14	0.7784	-43.990
890	1142	14	0.8572	-0.000
934	1142	14	0.8605	0.000
968	1142	14	0.8109	-43.990
1008	1142	14	0.7877	-43.990
1015	1142	14	0.7856	-43.990
1023	1142	14	0.8	-43.990
1127	1142	14	0.8248	-43.990
890	968	14	0.8242	43.990
934	968	14	0.8495	43.990
968	1008	14	0.8809	0.000
968	1015	14	0.9115	0.000
968	1023	14	0.9551	0.000
968	1127	14	0.9702	-0.000
890	1015	14	0.7983	43.990
934	1015	14	0.8627	43.990
1008	1015	14	0.854	0.000
1015	1023	14	0.8926	0.000
1015	1127	14	0.918	-0.000
890	934	14	0.8694	-0.000
890	1008	14	0.803	43.990
890	1023	14	0.8155	43.990
890	1127	14	0.8397	43.990
934	1023	14	0.8403	43.990
1008	1023	14	0.8687	0.000
1023	1127	14	0.9703	-0.000
934	1008	14	0.8162	43.990
1008	1127	14	0.894	-0.000
934	1127	14	0.8652	43.990
480	485	15	0.8977	-314.119
482	485	15	0.8695	-35.953
484	485	15	0.8729	-283.096
265	267	15	0.758	414.205
815	899	15	0.7952	-57.021
899	902	15	0.9932	0.000
899	904	15	0.9956	0.000
899	1018	15	0.7979	57.021
710	784	15	0.7152	-12.008
815	904	15	0.7938	-57.021
902	904	15	0.9969	0.000
904	1018	15	0.7898	57.021
592	608	15	0.7086	-0.869
608	609	15	0.7349	1.004
459	484	15	0.7535	-132.042
459	626	15	0.8823	24.011
459	699	15	0.8555	17.975
267	502	15	0.7619	-5.026
469	502	15	0.7167	-31.023
502	630	15	0.7112	7.943
502	672	15	0.8915	48.011
502	699	15	0.8305	17.975
484	709	15	0.8784	24.011
396	483	15	0.9248	-15.995
396	484	15	0.7848	-183.057
396	665	15	0.9357	-15.995
678	704	15	0.8989	2.004
620	665	15	0.9604	-40.006
651	665	15	0.9414	79.009
665	751	15	0.939	-15.995
480	482	15	0.8956	-278.166
480	484	15	0.8881	-31.023
617	624	15	0.918	232.095
620	624	15	0.9779	5.004
621	624	15	0.9494	116.047
681	684	15	0.8468	-116.076
684	699	15	0.7373	67.096
558	740	15	0.9294	-15.995
568	740	15	0.7133	1.093
576	740	15	0.8672	1.049
723	740	15	0.8047	1.049
621	626	15	0.7604	60.029
615	621	15	0.8887	56.018
617	621	15	0.9629	116.047
621	622	15	0.7585	-21.982
651	652	15	0.7672	-21.982
652	655	15	0.8339	-142.062
267	483	15	0.9286	29.993
483	570	15	0.7177	-45.988
483	784	15	0.7141	12.003
483	785	15	0.9717	13.007
568	576	15	0.9164	0.044
576	672	15	0.7837	-41.985
576	799	15	0.7758	83.988
576	815	15	0.783	83.988
267	289	15	0.8967	48.003
267	570	15	0.7794	-15.995
267	592	15	0.8739	13.864
267	606	15	0.8869	32.008
267	609	15	0.8754	13.998
547	751	15	0.7574	-26.986
466	785	15	0.7007	2.016
484	610	15	0.869	-15.995
630	699	15	0.7451	10.032
681	699	15	0.8413	-48.980
699	727	15	0.8257	14.016
568	648	15	0.7509	23.158
568	693	15	0.719	-85.992
289	609	15	0.9386	-34.005
592	609	15	0.9754	0.134
570	606	15	0.7197	48.003
592	606	15	0.9621	18.145
630	727	15	0.7524	24.048
693	727	15	0.855	28.031
481	484	15	0.7259	1.003
678	680	15	0.9611	-21.982
678	681	15	0.7712	-1.003
289	592	15	0.9348	-34.140
672	693	15	0.8172	-44.051
681	728	15	0.7076	90.108
784	785	15	0.7809	1.003
289	469	15	0.897	-22.007
582	785	15	0.9117	13.007
582	751	15	0.9171	-15.995
615	617	15	0.8929	-60.029
241	388	16	0.7163	68.038
388	391	16	0.7028	2.662
388	393	16	0.7047	2.663
388	460	16	0.7061	-56.001
386	387	16	0.8863	-18.011
386	389	16	0.8993	-18.001
386	391	16	0.8274	-17.353
386	393	16	0.8268	-17.352
386	405	16	0.8644	26.016
241	330	16	0.9375	-30.011
330	460	16	0.7112	42.047
330	551	16	0.9117	-18.010
330	577	16	0.867	36.081
330	601	16	0.7387	36.143
330	781	16	0.852	-73.089
389	572	16	0.7231	58.032
601	643	16	0.7601	-69.019
387	389	16	0.9699	0.010
387	390	16	0.8355	-1.003
387	391	16	0.9931	0.658
387	392	16	0.836	-0.662
387	393	16	0.9925	0.659
387	394	16	0.845	-0.662
387	460	16	0.7366	-58.005
389	390	16	0.8166	-1.013
389	391	16	0.9693	0.648
389	392	16	0.8282	-0.672
389	393	16	0.9686	0.649
389	394	16	0.8431	-0.672
241	460	16	0.7548	12.036
241	551	16	0.9625	-48.021
241	577	16	0.9178	6.071
241	781	16	0.8755	-103.100
390	392	16	0.9657	0.341
390	394	16	0.9731	0.341
390	460	16	0.7298	-57.002
391	392	16	0.8398	-1.320
392	393	16	0.8397	1.321
392	394	16	0.9629	-0.000
392	460	16	0.7181	-57.344
392	892	16	0.7148	40.730
391	393	16	0.9999	0.001
393	394	16	0.8445	-1.321
393	551	16	0.7057	-118.722
394	460	16	0.7402	-57.343
460	551	16	0.7378	-60.057
474	551	16	0.7231	-15.156
391	394	16	0.8457	-1.320
551	781	16	0.8897	-55.079
577	781	16	0.8775	-109.170
551	577	16	0.9182	54.092
391	551	16	0.7045	-118.721
814	832	17	0.8853	-134.972
820	832	17	0.8719	407.925
823	832	17	0.9541	135.975
824	832	17	0.8738	271.950
825	832	17	0.9135	339.937
827	832	17	0.8732	475.912
830	832	17	0.9132	-135.975
831	832	17	0.9709	-67.987
832	833	17	0.9289	-203.962
832	835	17	0.9225	-67.987
817	819	17	0.8733	441.918
817	820	17	0.9143	203.963
817	823	17	0.8256	475.912
817	824	17	0.8637	339.937
817	825	17	0.8607	271.950
817	826	17	0.8247	67.988
817	827	17	0.9372	135.975
814	830	17	0.8621	1.003
823	830	17	0.8687	271.950
825	830	17	0.8845	475.912
829	830	17	0.8772	-203.962
830	831	17	0.9241	-67.988
830	833	17	0.8848	-339.937
830	835	17	0.885	-203.962
818	820	17	0.8549	271.950
818	824	17	0.8331	407.925
818	826	17	0.8883	135.975
818	827	17	0.8438	203.963
829	836	17	0.7652	-68.991
819	820	17	0.8688	-237.956
820	823	17	0.8952	271.950
820	824	17	0.8467	135.975
820	825	17	0.9336	67.987
820	827	17	0.9505	-67.987
820	833	17	0.917	203.962
820	835	17	0.8466	339.937
814	833	17	0.9153	-338.934
823	833	17	0.9508	-67.987
825	833	17	0.9558	135.975
826	833	17	0.8634	339.937
827	833	17	0.9347	271.950
831	833	17	0.9112	-271.950
833	835	17	0.9233	135.975
814	835	17	0.9156	-202.959
823	835	17	0.9502	67.988
825	835	17	0.9111	271.950
827	835	17	0.8553	407.925
831	835	17	0.936	-135.975
822	834	17	0.9663	1.001
819	827	17	0.8672	-305.943
823	827	17	0.8822	-339.937
824	827	17	0.8827	-203.962
825	827	17	0.931	-135.975
819	824	17	0.9108	-101.981
824	826	17	0.9127	-271.950
834	836	17	0.7825	-135.975
819	826	17	0.8063	-373.931
823	825	17	0.933	-203.962
825	826	17	0.8587	-203.962
825	831	17	0.8914	407.925
814	823	17	0.9104	-270.947
814	831	17	0.8404	-66.984
814	836	17	0.8294	135.975
828	836	17	0.7744	-1.003
831	836	17	0.8216	202.959
823	831	17	0.9358	203.962
828	831	17	0.8857	-203.963
798	913	18	0.751	-0.000
897	913	18	0.7665	0.000
913	942	18	0.7338	0.000
913	1014	18	0.7559	0.000
913	1108	18	0.7655	0.000
913	1141	18	0.7782	0.000
875	1019	18	0.8678	0.000
875	1114	18	0.8578	0.000
897	900	18	0.8588	0.000
900	901	18	0.7449	-1.998
900	942	18	0.8565	0.000
900	1014	18	0.8444	0.000
900	1019	18	0.8808	0.000
900	1024	18	0.8318	0.000
900	1108	18	0.8865	0.000
900	1141	18	0.8698	0.000
942	1024	18	0.7804	0.000
1014	1024	18	0.8026	0.000
1019	1024	18	0.819	0.000
1024	1108	18	0.8176	-0.000
1024	1114	18	0.8208	-0.000
1024	1141	18	0.8225	-0.000
901	942	18	0.7232	1.998
909	942	18	0.7072	0.000
942	1014	18	0.7811	0.000
942	1019	18	0.7991	0.000
942	1108	18	0.8145	0.000
942	1114	18	0.7976	0.000
942	1141	18	0.7835	0.000
901	1014	18	0.7291	1.998
897	909	18	0.7236	0.000
897	1014	18	0.8449	0.000
897	1019	18	0.8366	0.000
897	1108	18	0.8977	0.000
897	1114	18	0.8304	0.000
897	1141	18	0.8727	0.000
861	1108	18	0.735	0.000
1000	1108	18	0.765	-0.000
1014	1108	18	0.8582	-0.000
1019	1108	18	0.8963	0.000
1108	1141	18	0.9018	0.000
861	1141	18	0.7342	0.000
909	1141	18	0.7167	0.000
1014	1141	18	0.8348	-0.000
1019	1141	18	0.8897	0.000
861	1019	18	0.7469	0.000
1014	1019	18	0.8267	-0.000
1019	1114	18	0.8767	0.000
1014	1114	18	0.8629	-0.000
1086	1093	19	0.7326	2.999
383	748	20	0.8636	2.015
729	748	20	0.8389	28.031
745	748	20	0.872	2.015
747	748	20	0.7943	-18.011
732	735	20	0.8751	25.031
735	746	20	0.9433	0.985
735	782	20	0.8516	0.985
383	745	20	0.9569	-0.000
729	745	20	0.9115	26.016
745	746	20	0.9587	18.011
745	782	20	0.8731	18.011
383	782	20	0.8458	18.011
732	782	20	0.8386	26.016
746	782	20	0.8791	0.000
383	729	20	0.8971	-26.016
383	746	20	0.9521	18.011
729	732	20	0.952	18.011
732	746	20	0.9127	26.016
732	747	20	0.9348	28.031
746	747	20	0.9043	2.015
927	953	21	0.9541	-71.037
948	953	21	0.9893	0.501
953	966	21	0.8959	71.037
953	982	21	0.9714	0.000
953	987	21	0.9799	113.048
953	998	21	0.9336	-162.053
953	1003	21	0.9482	113.048
953	1006	21	0.9057	-162.053
953	1017	21	0.9468	-49.005
953	1022	21	0.9105	-49.005
927	966	21	0.8903	0.000
948	966	21	0.8881	71.539
966	982	21	0.9091	-71.037
966	987	21	0.89	42.011
966	1003	21	0.9074	42.011
966	1006	21	0.8792	-233.090
966	1017	21	0.8787	-120.042
966	1022	21	0.8674	-120.042
927	1006	21	0.8973	-233.090
948	1006	21	0.8975	-161.552
982	1006	21	0.9212	-162.053
987	1006	21	0.9018	-275.101
998	1006	21	0.922	-0.000
1003	1006	21	0.9004	-275.101
1006	1017	21	0.9151	113.048
1006	1022	21	0.8943	113.048
927	982	21	0.9397	-71.037
982	984	21	0.8862	-1.003
982	987	21	0.9619	113.048
982	998	21	0.9184	-162.053
982	1003	21	0.9563	113.048
982	1017	21	0.9337	-49.005
982	1022	21	0.9224	-49.005
949	984	21	0.9664	0.000
950	984	21	0.8638	1.003
984	985	21	0.8962	-1.003
948	949	21	0.8936	-0.501
949	950	21	0.9165	-1.003
949	985	21	0.8871	-1.003
949	998	21	0.8867	-161.050
927	1022	21	0.8861	-120.042
948	1022	21	0.903	-48.504
987	1022	21	0.9108	-162.053
998	1022	21	0.8927	113.048
1003	1022	21	0.9044	-162.053
1017	1022	21	0.9203	0.000
927	948	21	0.9513	-71.539
927	987	21	0.9618	42.011
927	998	21	0.9201	-233.090
927	1003	21	0.9387	42.011
927	1017	21	0.9357	-120.042
948	1017	21	0.9358	-48.504
987	1017	21	0.9472	-162.053
998	1017	21	0.9195	113.048
1003	1017	21	0.9124	-162.053
948	987	21	0.975	113.549
987	998	21	0.9267	-275.101
987	1003	21	0.9541	0.000
950	985	21	0.9181	0.000
948	998	21	0.9281	-161.552
948	1003	21	0.9446	113.549
998	1003	21	0.9003	275.101
803	1139	22	0.7962	-0.056
983	1139	22	0.7661	-0.056
1138	1139	22	0.9985	-0.006
803	925	22	0.7163	1.979
925	983	22	0.814	-1.979
925	1005	22	0.9604	0.000
871	937	22	0.9035	-0.036
871	945	22	0.9303	-0.036
871	983	22	0.8758	-0.036
937	945	22	0.9868	0.000
945	983	22	0.7578	0.000
803	983	22	0.7955	0.000
803	1138	22	0.8065	-0.050
983	1005	22	0.8535	1.979
983	1138	22	0.78	-0.050
183	223	24	0.9439	-0.000
174	253	26	0.9243	70.113
253	258	26	0.9256	0.000
174	258	26	0.9282	70.113
1033	1063	27	0.7656	0.997
1039	1063	27	0.7468	-0.998
1063	1069	27	0.7201	-0.998
1069	1072	27	0.7539	-0.998
1069	1074	27	0.8242	58.089
1031	1033	27	0.7771	-58.090
1033	1039	27	0.809	1.996
1072	1077	27	0.7916	58.090
1074	1077	27	0.7343	-0.998
476	477	28	1.0	-0.006
139	148	29	0.8569	-36.021
140	148	29	0.8632	-18.011
148	153	29	0.735	36.032
139	140	29	0.8946	-18.011
139	153	29	0.8658	0.011
140	153	29	0.747	18.022
274	358	31	0.9416	94.151
947	997	33	0.8673	-81.026
981	997	33	0.8345	-81.026
997	1007	33	0.7104	-653.234
997	1012	33	0.7295	45.508
997	1021	33	0.7472	45.508
997	1103	33	0.7531	21.005
947	1012	33	0.7901	-35.519
981	1012	33	0.7725	-35.519
1011	1012	33	0.7876	607.728
1012	1021	33	0.9071	0.000
1011	1021	33	0.7932	607.728
947	1090	33	0.7735	21.005
981	1090	33	0.7874	21.005
1029	1090	33	0.8352	0.000
1090	1103	33	0.7006	-81.026
1103	1106	33	0.7919	-632.229
947	1029	33	0.8189	21.005
981	1029	33	0.8136	21.005
1029	1103	33	0.7994	-81.026
947	981	33	0.9438	0.000
981	1021	33	0.7967	-35.519
947	1021	33	0.7796	-35.519
1098	1100	34	0.7058	41.027
1098	1109	34	0.7904	-0.998
1098	1113	34	0.7799	-0.998
1098	1120	34	0.7967	-1.973
1100	1128	34	0.8841	-0.180
1109	1128	34	0.7862	41.845
1113	1128	34	0.7874	41.845
1129	1136	34	0.8179	-18.011
1100	1113	34	0.7528	-42.025
1109	1113	34	0.9859	0.000
1113	1129	34	0.7936	30.953
1100	1109	34	0.7359	-42.025
1109	1111	34	0.709	41.026
1109	1129	34	0.8019	30.953
1100	1111	34	0.7423	-0.998
1111	1126	34	0.7861	12.942
450	453	35	0.7322	-61.965
1030	1053	36	0.7977	-0.994
1032	1053	36	0.8156	1.998
1053	1054	36	0.8721	3.991
1053	1066	36	0.7572	2.993
1053	1067	36	0.7819	0.996
1034	1035	36	0.8781	1.995
1034	1075	36	0.7949	1.995
1066	1067	36	0.8662	-1.997
1035	1075	36	0.9044	-0.000
1040	1075	36	0.7129	-14.016
1036	1067	36	0.7035	1.998
1054	1067	36	0.7133	-2.995
1030	1054	36	0.771	2.997
1032	1054	36	0.8236	5.989
1040	1083	36	0.7003	-0.998
1081	1083	36	0.8101	14.016
1030	1032	36	0.7691	-2.992
1030	1040	36	0.724	121.949
1035	1040	36	0.7531	14.016
694	844	37	0.7604	-15.995
659	810	37	0.8886	14.016
744	810	37	0.8921	31.972
810	838	37	0.7677	-51.992
810	844	37	0.9634	-30.011
659	744	37	0.8638	-17.956
659	844	37	0.8987	-15.995
744	838	37	0.7118	-20.020
744	844	37	0.9126	1.961
838	844	37	0.7536	21.982
478	602	38	0.8378	42.047
567	602	38	0.8294	14.016
578	602	38	0.7882	16.031
567	578	38	0.8429	-2.015
876	1027	39	0.7012	0.000
896	1027	39	0.7727	0.000
1027	1112	39	0.7994	0.000
876	1112	39	0.7909	0.000
896	1112	39	0.8484	0.000
908	1112	39	0.743	0.000
896	908	39	0.7273	0.000
876	896	39	0.8707	0.000
896	911	39	0.7594	0.000
1047	1058	40	0.7647	-58.090
1049	1058	40	0.9814	3.992
442	499	41	0.8905	0.000
479	499	41	0.8721	0.000
442	479	41	0.8648	0.000
5	6	43	0.8602	2.015
5	7	43	0.7976	-2.014
5	18	43	0.8486	-132.791
7	18	43	0.924	-130.777
552	895	44	0.7149	27.995
631	754	46	0.8916	0.025
1088	1102	47	0.9121	-1.995
1088	1121	47	0.902	29.955
1099	1102	47	0.7206	41.026
1102	1121	47	0.9156	31.950
1073	1076	48	0.7042	-0.998
556	562	49	0.8453	0.000
156	213	50	0.8673	42.046
159	213	50	0.8446	27.028
160	213	50	0.9006	28.031
163	213	50	0.9859	0.000
164	213	50	0.9717	13.011
165	213	50	0.8953	14.015
166	213	50	0.9153	-1.004
173	213	50	0.8793	-27.021
212	213	50	0.8965	-1.004
163	173	50	0.8955	27.022
165	173	50	0.8767	41.036
166	173	50	0.8132	26.018
171	173	50	0.8726	-2.014
172	173	50	0.8923	14.013
173	212	50	0.8057	-26.018
149	164	50	0.8635	43.050
155	164	50	0.9139	28.031
156	164	50	0.8944	29.035
159	164	50	0.8977	14.017
160	164	50	0.8753	15.020
163	164	50	0.9726	-13.011
164	165	50	0.9178	-1.003
164	166	50	0.9225	14.015
164	212	50	0.9141	14.015
149	156	50	0.9476	14.016
155	156	50	0.9651	-1.004
156	159	50	0.9162	15.018
156	160	50	0.9527	14.015
156	163	50	0.8523	42.046
156	165	50	0.8956	28.032
156	172	50	0.8445	55.054
149	165	50	0.8762	42.047
155	165	50	0.8439	27.028
159	165	50	0.8426	13.014
160	165	50	0.8928	14.017
163	165	50	0.9008	-14.014
165	172	50	0.8911	27.023
149	155	50	0.9163	15.019
155	159	50	0.9183	14.015
155	160	50	0.9361	13.011
155	166	50	0.84	42.046
155	212	50	0.8538	42.046
159	212	50	0.8872	28.032
160	212	50	0.8648	29.035
163	212	50	0.894	1.004
166	212	50	0.9811	0.000
149	159	50	0.8858	29.034
159	160	50	0.9614	-1.003
159	163	50	0.841	27.028
159	166	50	0.8826	28.032
149	160	50	0.9278	28.030
160	163	50	0.8965	28.031
160	166	50	0.8541	29.035
163	171	50	0.8741	29.036
163	166	50	0.9241	1.004
249	658	51	0.8436	-18.010
250	658	51	0.8047	-108.042
565	658	51	0.7186	39.011
627	658	51	0.835	-18.010
657	658	51	0.8689	-18.010
658	676	51	0.9119	90.031
658	696	51	0.7801	-185.069
249	565	51	0.7285	-57.021
565	627	51	0.7061	57.021
565	657	51	0.7307	57.021
565	696	51	0.7378	-146.058
249	657	51	0.9735	0.000
250	657	51	0.8975	-90.032
627	657	51	0.9108	0.000
657	676	51	0.9419	72.021
657	696	51	0.7953	-203.080
249	250	51	0.9078	90.032
250	627	51	0.8254	-90.032
250	676	51	0.9085	-18.011
249	696	51	0.8021	-203.079
627	696	51	0.7609	-203.079
676	696	51	0.7285	-275.101
249	627	51	0.9162	0.000
249	676	51	0.9301	72.021
627	676	51	0.8962	72.021
59	64	52	0.7969	1.003
64	203	52	0.8138	0.000
1037	1052	53	0.715	-1.995
1037	1068	53	0.7705	0.006
1068	1070	53	0.844	58.089
337	424	54	0.7482	24.073
344	362	54	0.9263	12.036
347	362	54	0.9084	-13.980
361	362	54	0.8112	-44.026
362	385	54	0.9093	28.031
362	402	54	0.9122	14.052
362	406	54	0.8669	-2.015
362	425	54	0.8762	-15.995
353	428	54	0.8709	14.052
360	428	54	0.873	-11.963
373	428	54	0.8371	-39.995
385	428	54	0.8606	2.016
421	428	54	0.893	4.031
425	428	54	0.8122	46.042
428	431	54	0.8966	-18.011
428	447	54	0.7858	-30.048
347	564	54	0.8418	266.261
353	564	54	0.8692	264.246
360	564	54	0.8599	238.230
361	564	54	0.8403	236.215
373	564	54	0.855	210.199
406	564	54	0.8331	282.256
421	564	54	0.9018	254.225
431	564	54	0.8206	268.204
447	564	54	0.8134	280.241
555	564	54	0.8611	28.031
344	406	54	0.8647	10.021
347	406	54	0.8852	-15.995
402	406	54	0.8258	-16.067
406	421	54	0.8891	28.031
406	425	54	0.8241	-13.979
406	555	54	0.794	254.225
344	373	54	0.8376	82.078
347	373	54	0.9295	56.062
353	373	54	0.9128	54.047
360	373	54	0.9132	28.031
361	373	54	0.8908	26.016
373	385	54	0.8832	-42.010
373	402	54	0.8864	-55.990
373	421	54	0.8446	-44.026
344	402	54	0.8954	26.088
347	402	54	0.8988	0.072
360	402	54	0.8913	-27.959
361	402	54	0.8979	-29.974
385	402	54	0.8784	-13.980
402	425	54	0.8245	-30.047
336	337	54	0.8864	14.015
353	421	54	0.9109	10.021
360	421	54	0.9092	-15.994
361	421	54	0.8273	-18.010
385	421	54	0.8632	-2.015
421	431	54	0.8765	-13.980
421	447	54	0.8125	-26.017
337	344	54	0.8821	26.016
344	347	54	0.9078	26.016
344	353	54	0.9208	28.031
344	361	54	0.8311	56.062
344	425	54	0.817	-3.958
425	431	54	0.8633	28.031
347	360	54	0.9558	28.031
353	360	54	0.9392	26.016
360	361	54	0.9186	2.015
360	385	54	0.886	-13.979
360	431	54	0.9097	-29.974
347	361	54	0.8991	30.046
353	361	54	0.8755	28.031
361	385	54	0.8634	-15.994
347	385	54	0.859	14.052
353	385	54	0.918	12.037
385	431	54	0.8624	-15.995
337	353	54	0.8713	54.047
353	431	54	0.8946	-3.958
272	280	56	0.879	28.032
951	1004	57	0.735	113.048
980	1004	57	0.7578	113.048
989	1004	57	0.8351	0.000
951	980	57	0.8812	-0.000
980	989	57	0.7823	113.048
951	989	57	0.7898	113.048
47	198	58	0.8595	0.000
53	198	58	0.7696	1.003
47	53	58	0.8288	-1.003
877	932	60	0.8505	28.990
918	932	60	0.798	6.024
593	635	61	0.9212	-0.000
593	736	61	0.7473	26.016
635	736	61	0.8215	26.016
943	1043	62	0.9998	-0.006
972	1043	62	0.9998	-0.006
986	1043	62	0.9998	-0.006
1002	1043	62	0.9988	-0.006
1009	1043	62	0.999	-0.006
1016	1043	62	0.9993	-0.006
1038	1043	62	0.9889	-0.162
1043	1107	62	0.9998	0.006
1043	1117	62	0.9994	0.000
1043	1125	62	0.9992	0.006
943	1038	62	0.9889	0.157
972	1038	62	0.9884	0.157
986	1038	62	0.9888	0.157
1002	1038	62	0.988	0.157
1009	1038	62	0.9885	0.156
1016	1038	62	0.9893	0.156
1038	1107	62	0.9892	-0.156
1038	1117	62	0.989	-0.162
1038	1125	62	0.9895	-0.157
943	1125	62	0.9992	-0.000
972	1125	62	0.9991	0.000
986	1125	62	0.9994	0.000
1002	1125	62	0.9984	-0.000
1009	1125	62	0.9991	-0.000
1016	1125	62	0.9995	-0.000
1107	1125	62	0.9996	-0.000
1117	1125	62	0.9998	0.006
943	1016	62	0.9993	0.000
972	1016	62	0.9995	0.000
986	1016	62	0.9995	0.000
1002	1016	62	0.9987	0.000
1009	1016	62	0.9992	0.000
1016	1107	62	0.9997	0.000
1016	1117	62	0.9997	-0.006
943	1107	62	0.9998	0.000
972	1107	62	0.9997	0.000
986	1107	62	0.9998	0.000
1002	1107	62	0.999	0.000
1009	1107	62	0.9992	0.000
1107	1117	62	0.9998	-0.006
943	972	62	0.9995	-0.000
943	986	62	0.9997	-0.000
943	1002	62	0.9989	0.000
943	1009	62	0.999	0.000
943	1117	62	0.9994	-0.006
972	986	62	0.9998	0.000
972	1002	62	0.9988	0.000
972	1009	62	0.999	0.000
972	1117	62	0.9993	-0.006
986	1009	62	0.999	0.000
1002	1009	62	0.9982	0.000
1009	1117	62	0.9992	-0.006
986	1002	62	0.9989	0.000
986	1117	62	0.9995	-0.006
1002	1117	62	0.9986	-0.006
733	738	63	0.8276	26.016
611	636	67	0.7626	-20.015
329	355	68	0.9358	-13.980
150	243	69	0.8362	0.000
221	243	69	0.8293	-0.000
150	221	69	0.8473	0.000
285	308	72	0.7369	55.057
295	308	72	0.8013	27.027
296	308	72	0.7209	55.057
303	308	72	0.7036	1.011
304	308	72	0.8179	-1.004
305	308	72	0.7803	15.025
285	303	72	0.7483	54.046
295	303	72	0.8069	26.016
296	303	72	0.7675	54.046
303	304	72	0.7905	2.015
303	305	72	0.8	-14.014
282	285	72	0.9067	55.052
283	285	72	0.8867	68.062
284	285	72	0.746	54.048
285	287	72	0.9128	-28.031
285	295	72	0.9421	28.030
285	296	72	0.9726	-0.000
285	304	72	0.9368	56.061
285	305	72	0.8895	40.032
282	283	72	0.935	-13.010
283	284	72	0.8021	14.014
283	287	72	0.8831	40.031
283	296	72	0.8952	68.062
295	304	72	0.9628	28.031
296	304	72	0.9274	56.061
304	305	72	0.9106	-16.029
282	287	72	0.8754	27.021
284	287	72	0.721	26.017
287	296	72	0.9293	28.031
282	284	72	0.8238	1.004
282	296	72	0.9136	55.052
286	295	72	0.7471	26.016
295	296	72	0.9345	-28.030
295	305	72	0.9219	12.002
284	296	72	0.7623	54.048
296	305	72	0.8746	40.033
656	666	74	0.9004	27.995
120	127	75	0.7755	14.016
120	168	75	0.7581	15.995
526	865	77	0.7174	-21.957
1	2	78	0.8578	-16.022
2	3	78	0.888	-15.995
2	8	78	0.898	153.152
2	9	78	0.9406	136.126
